id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
19,button,common,29,24,1,0,3.8362851153039832,12809.356,3082,3339,8,125,0,388355,199503,148,54.81448132084168,54.81448132084168,0.017785360584309434,49,,,,
20,cat,uncommon,29,24,1,0,5.2068500000000000,3124.110,600,600,15,870.000000000000000000,1,1858784,1501769,437,739.8955001528166,739.8955001528166,1.2331591669213608,14,,,,
21,cherry,rare,29,29,1,0,10.2484100000000000,1024.841,98,100,26,3300.000000000000000000,0,43525,43525,21,8.461782381533324,8.461782381533324,0.08634471817891147,65,,,,
22,egg,rare,29,29,1,0,13.9549500000000000,1395.495,100,100,29,8500,0,4196731,2379099,688,404.4489223660245,404.4489223660245,4.0444892236602445,18,,,,
23,coconut,rare,29,29,1,0,7.0491228070175439,2009.000,273,285,25,1500,0,702408,702408,125,45.56488574849294,45.56488574849294,0.16690434340107305,50,,,,
24,cute,uncommon,29,29,1,0,5.6756455172413793,4114.843,708,725,9,450,0,,,,,,,85,,,,
25,devil,epic,29,24,1,0,14.5448414634146341,1192.677,81,82,33,11000.000000000000000000,1,2642928,2245798,745,1106.227526743057,1106.227526743057,13.657129959790828,10,,,,
26,revolver,uncommon,29,29,1,0,4.1232966666666667,2473.978,600,600,16,550.000000000000000000,0,918276,593487,290,107.17211019887378,107.17211019887378,0.17862018366478963,41,,,,
27,disguise,epic,29,29,1,0,12.3048108108108108,910.556,73,74,31,7880.000000000000000000,0,694227,395033,117,302.7431054355162,302.7431054355162,4.147165827883784,21,,,,
28,dog,uncommon,29,29,1,0,5.0232333333333333,3013.940,600,600,15,500.000000000000000000,0,256734,256734,185,28.29979467790905,28.29979467790905,0.047166324463181745,54,,,,
29,donut,uncommon,29,29,1,0,5.5081876675603217,4109.108,686,746,7,395,0,12120,12120,11,1.977358295981594,1.977358295981594,0.0028824464955999915,78,,,,
30,baseball,epic,29,29,1,0,9.6969142857142857,678.784,69,70,13,6718.800000000000000000,0,22094,22094,4,3.7010307139298124,3.7010307139298124,0.053638126288837865,73,,,,
31,bowie,rare,29,29,1,0,7.8825537974683544,2490.887,312,316,26,1500,0,334146,188890,97,183.89744746543988,183.89744746543988,0.5894148957225637,35,,,,
32,eyeball,rare,29,29,1,0,7.0118788927335640,2026.433,276,289,14,1500,0,,,,,,,86,,,,
33,eyeball2,epic,29,29,1,0,10.5310000000000000,789.825,71,75,14,5690.000000000000000000,0,4098,4098,2,0.6345698909344318,0.6345698909344318,0.008937604097668054,81,,,,
34,discoball,epic,29,29,1,0,14.0541509433962264,744.870,53,53,11,7900,0,17848,17848,9,3.0834361259518306,3.0834361259518306,0.05817804011229869,75,,,,
35,fishcake,uncommon,29,29,1,0,5.3556612021857923,3920.344,682,732,30,390,0,5392,5392,5,0.5473653875257052,0.5473653875257052,0.0008025885447590985,82,,,,
36,floater,rare,29,24,1,0,8.5446800000000000,1281.702,150,150,27,2920.000000000000000000,0,41698,41698,18,9.995391804489058,9.995391804489058,0.06663594536326038,64,,,,
37,fox,uncommon,29,29,1,0,6.0315275288092190,4710.623,709,781,28,395,0,222995,222995,141,193.81011159248538,193.81011159248538,0.27335699801478897,33,,,,
38,fox777,legendary,29,29,1,0,31.7450714285714286,444.431,14,14,31,104100.000000000000000000,0,880068,880068,288,344.61386492315245,344.61386492315245,24.61527606593946,20,,,,
40,gamer,rare,29,29,1,0,10.2980900000000000,1029.809,99,100,25,5000,0,934743,934743,234,172.07180563908872,172.07180563908872,1.7380990468594821,36,,,,
41,xmasball,epic,29,29,1,0,10.7918666666666667,647.512,60,60,11,8005.000000000000000000,0,59426,59426,19,10.242048349667433,10.242048349667433,0.17070080582779054,62,,,,
42,derp,uncommon,29,29,1,0,7.0851071428571429,2975.745,420,420,19,1278.000000000000000000,0,690540,380332,225,236.46269277089385,236.46269277089385,0.5630064113592711,28,,,,
43,moneybag,legendary,29,29,1,0,19.1445000000000000,191.445,10,10,25,41000.138000000000000000,0,113977,113977,47,7.393635868264569,7.393635868264569,0.739363586826457,68,,,,
44,moon,uncommon,29,19,1,0,6.2022733333333333,3721.364,600,600,26,6620.000000000000000000,2,9396325,6679645,1594,2839.3964141620177,2839.3964141620177,4.732327356936696,5,,600.000000000000000000,,
45,bull,uncommon,29,29,1,0,6.3756735751295337,4922.020,738,772,20,452.000000000000000000,0,1090377,606776,199,263.6732139797464,263.6732139797464,0.35728077775033384,26,,,,
46,opencan,uncommon,29,29,1,0,5.0036616666666667,3002.197,600,600,28,524.000000000000000000,0,18241,18241,14,3.63284832959892,3.63284832959892,0.0060547472159981994,74,,,,
47,candyswirl,rare,24,29,1,0,11.6032700000000000,1160.327,100,100,8,6850.000000000000000000,1,3317157,2894042,1270,1231.9565671212097,1231.9565671212097,12.319565671212096,8,,,,
48,royman,epic,29,29,1,0,12.5097600000000000,625.488,50,50,6,6950,0,36626,36626,14,5.21044740050667,5.21044740050667,0.1042089480101334,71,,,,
49,panda,uncommon,29,24,1,0,5.4808783333333333,3288.527,599,600,25,506.800000000000000000,0,813096,495574,207,120.71099519860746,120.71099519860746,0.20152086009784217,40,,,,
50,melon,rare,29,29,1,0,7.0183062730627306,1901.961,267,271,23,1500,0,402906,402906,64,77.36461362887364,77.36461362887364,0.28975510722424586,45,,,,
51,casinochip,uncommon,24,29,1,0,5.1880783333333333,3112.847,600,600,7,1580.000000000000000000,0,2334059,2334059,667,761.3918053740454,761.3918053740454,1.2689863422900756,13,,,,
52,pizza,rare,29,24,1,0,8.9544066666666667,1343.161,150,150,9,2500,0,1452297,816713,214,235.93459231706473,235.93459231706473,1.5728972821137648,29,,,,
53,jackolantern,rare,29,29,1,0,9.6697733333333333,1450.466,150,150,22,2190.000000000000000000,0,78305,35936,38,25.37270017260167,25.37270017260167,0.16915133448401115,56,,,,
54,waffle,uncommon,29,29,1,0,5.1553026134800550,3747.905,678,727,23,379,0,367070,189407,99,70.48350911813337,70.48350911813337,0.10395797805034421,47,,,,
55,saturn,common,29,29,1,0,3.7520055000000000,7504.011,1996,2000,7,212.000000000000000000,0,414967,275891,217,68.27629439655485,68.27629439655485,0.03420656031891525,48,,,,
56,marble,rare,29,24,1,0,7.4880383275261324,2149.067,278,287,26,1160.000000000000000000,0,946570,946570,178,247.1557846857743,247.1557846857743,0.889049585200627,27,,,,
57,skull,uncommon,29,29,1,0,6.5755405819295559,4293.828,651,653,8,899.800000000000000000,0,522137,522137,235,73.27366651513648,73.27366651513648,0.1125555553227903,46,,,,
58,skullpatch,rare,29,29,1,0,9.1182000000000000,1367.730,150,150,11,2600,0,511287,319554,157,207.05557339911468,207.05557339911468,1.3803704893274311,31,,,,
59,football,common,19,21,1,0,4.1375120000000000,8275.024,1997,2000,15,1260,5,10536904,9282770,2951,4315.686712038278,5315.686712038278,2.6618361101844155,2,1000,800.000000000000000000,101.49999999999999,
60,starballoon,common,29,29,1,0,3.4586311207834603,12713.928,3413,3677,32,82.880000000000000000,0,113170,113170,74,21.631335785190114,21.631335785190114,0.00633792434374161,59,,,,
61,tamagochi,epic,29,29,1,0,11.9834736842105263,910.744,76,76,16,7293.000000000000000000,0,51186,51186,13,1.9117395502222565,1.9117395502222565,0.025154467766082322,79,,,,
62,target,uncommon,29,29,1,0,5.0374611260053619,3757.946,711,746,24,388,0,364,364,1,0.03622738048266596,0.03622738048266596,5.0952715165493614e-05,84,,,,
64,tomato,uncommon,29,29,1,0,5.0119593175853018,3819.113,740,762,31,292.000000000000000000,0,64480,64480,40,12.955259584186784,12.955259584186784,0.01750710754619836,61,,,,
65,volleyball,common,29,29,1,0,3.0872945000000000,6174.589,2000,2000,8,200,0,3328,3328,6,0.4670321432160031,0.4670321432160031,0.00023351607160800156,83,,,,
66,racoon,uncommon,29,29,1,0,6.3459282970550576,4956.170,735,781,4,400,0,149890,72271,58,22.157529868096884,22.157529868096884,0.030146299140267868,58,,,,
67,peach,rare,29,29,1,0,10.1773700000000000,1017.737,100,100,32,3739.800000000000000000,0,743780,519634,189,280.51682212539293,280.51682212539293,2.8051682212539295,23,,,,
68,watermelon,uncommon,29,29,1,0,4.1433133333333333,2485.988,600,600,19,544.200000000000000000,0,379337,379337,194,135.88541958871616,135.88541958871616,0.22647569931452693,39,,,,
69,citrus,epic,29,29,1,0,15.6994600000000000,784.973,50,50,16,9000,0,63517,63517,18,2.3722885361518204,2.3722885361518204,0.04744577072303641,77,,,,
70,potion,epic,29,29,1,0,13.8919400000000000,694.597,50,50,29,10000,0,40166,40166,8,1.72765515416061,1.72765515416061,0.0345531030832122,80,,,,
71,crlogo,legendary,29,29,1,0,34.4545000000000000,344.545,10,10,4,72464.800000000000000000,1,5396267,4680319,947,1495.4975826658676,1495.4975826658676,149.54975826658676,6,,900.000000000000000000,,
72,yinyang,uncommon,29,29,1,0,5.4554111888111888,3900.619,687,715,14,400,0,45966,21257,14,8.244295525070664,8.244295525070664,0.012000430167497326,66,,,,
73,waffle2,legendary,29,29,1,0,17.4500555555555556,314.101,18,18,8,45000,0,,,,,,,87,,,,
74,snowman,epic,29,24,1,0,12.3801400000000000,619.007,50,50,27,6954.600000000000000000,0,515667,294835,94,277.04554883219424,277.04554883219424,5.540910976643885,25,,,,
75,crosshair,common,24,24,1,0,3.5302295000000000,7060.459,2000,2000,21,1076.000000000000000000,0,2844522,2844522,823,1187.668909723893,1187.668909723893,0.5938344548619465,9,,,,
76,xmasball2,common,29,29,1,0,3.4660707421249333,12983.901,3526,3980,6,55,0,185807,185807,150,25.722678720233983,25.722678720233983,0.007295144276867267,55,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4765700000000000,1147.657,100,100,20,7044,0,977916,977916,74,345.96425068314556,345.96425068314556,3.4596425068314556,19,,,,
78,vase,common,29,29,1,0,2.5000190000000000,5000.038,1999,2000,30,164.000000000000000000,0,1484674,888270,411,278.95572276430426,278.95572276430426,0.139547635199752,24,,,,
79,ufo,uncommon,29,29,1,0,5.9082500000000000,3544.950,600,600,23,1000,0,565330,466135,157,153.74520810860673,153.74520810860673,0.25624201351434456,37,,,,
80,wheeee,rare,29,29,1,0,8.8830600000000000,1332.459,150,150,32,4000,0,40933,40933,23,6.515471080587931,6.515471080587931,0.043436473870586204,69,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5486000000000000,877.430,50,50,31,18400.000000000000000000,0,19569,19569,6,4.013317369191685,4.013317369191685,0.0802663473838337,72,,,,
83,ape,epic,29,29,1,0,16.9319800000000000,846.599,50,50,28,22200.000000000000000000,1,2421960,1625477,404,1053.4480849116221,1053.4480849116221,21.068961698232442,12,,,,
84,ghost,epic,29,24,1,0,22.5855800000000000,1129.279,50,50,26,49599.800000000000000000,8,17883641,15645199,2610,8532.571301553064,11532.571301553064,230.65142603106128,1,3000,1400.000000000000000000,202.14285714285714,1000
85,diver,rare,24,21,1,0,8.1881800000000000,1228.227,150,150,24,5650.000000000000000000,3,10817530,9571166,1647,3060.467506010971,3060.467506010971,20.40311670673981,4,,100.000000000000000000,908,
86,cobra,legendary,29,24,1,0,34.1920000000000000,341.920,10,10,24,72500,2,2370988,2308479,516,1300.3306168085837,1300.3306168085837,130.03306168085837,7,,,,
87,clock,common,29,29,1,0,2.4617845000000000,4923.569,2000,2000,18,288.800000000000000000,0,755842,439955,259,287.42823349866006,287.42823349866006,0.14371411674933005,22,,,,
88,ladybug,rare,29,29,1,0,9.6248200000000000,1443.723,150,150,12,4080,1,1164471,729162,114,432.22106115803285,432.22106115803285,2.8814737410535525,16,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4527600000000000,822.638,50,50,8,13965.000000000000000000,0,601681,601681,212,84.43640834205166,84.43640834205166,1.6887281668410332,43,,,,
90,virus,common,29,29,1,0,2.5476870000000000,5095.374,2000,2000,14,175.000000000000000000,0,102656,102656,53,15.896146101455598,15.896146101455598,0.007948073050727799,60,,,,
91,cougar,rare,29,29,1,0,9.5382533333333333,1430.738,150,150,33,2880.000000000000000000,0,844562,632416,204,221.110370347969,221.110370347969,1.4740691356531266,30,,,,
92,botroyale,legendary,29,29,1,0,23.4950000000000000,234.950,10,10,11,47240.000000000000000000,0,395088,395088,115,139.45453835911945,139.45453835911945,13.945453835911945,38,,,,
93,mummy,epic,29,24,1,0,15.1424800000000000,757.124,50,50,26,9523,0,149359,149359,28,25.019563972202533,25.019563972202533,0.5003912794440507,57,,,,
94,frankie,rare,29,29,1,0,7.1556733333333333,1073.351,150,150,14,3000,0,205551,205551,82,31.829301037448364,31.829301037448364,0.21219534024965575,53,,,,
95,earth,uncommon,29,29,1,0,3.0348133333333333,1820.888,600,600,13,1200,0,190725,190725,157,31.948903906683416,31.948903906683416,0.0532481731778057,52,,,,
131,bat,epic,29,29,1,0,10.3210400000000000,516.052,50,50,33,11560.000000000000000000,0,552715,555021,157,203.6807403152619,203.6807403152619,4.073614806305238,32,,,,
