id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
28,dog,uncommon,29,29,1,0,5.0242733333333333,3014.564,600,600,13,500.000000000000000000,0,374041,220899,154,178.52442080935973,178.52442080935973,0.2975407013489329,39,,,,
29,donut,uncommon,29,29,1,0,5.5082640750670241,4109.165,686,746,18,370,0,11380,11380,19,1.7079816901867892,1.7079816901867892,0.0024897692276775354,81,,,,
30,baseball,epic,29,29,1,0,9.6969857142857143,678.789,69,70,13,6718.800000000000000000,0,30897,30897,5,5.602592321995658,5.602592321995658,0.08119699017385011,71,,,,
31,bowie,rare,29,29,1,0,7.8835000000000000,2491.186,312,316,6,1500,0,308340,169103,81,135.2874143710584,135.2874143710584,0.43361350759954614,43,,,,
32,eyeball,rare,29,29,1,0,7.0118788927335640,2026.433,276,289,14,1500,0,,,,,,,87,,,,
33,eyeball2,epic,29,29,1,0,10.5312933333333333,789.847,71,75,14,5690.000000000000000000,0,656,656,1,0.20163209827511244,0.20163209827511244,0.0028398887081001753,85,,,,
34,discoball,epic,29,29,1,0,14.0542264150943396,744.874,53,53,11,7900,0,39067,39067,7,2.4858749201027317,2.4858749201027317,0.046903300379296825,78,,,,
35,fishcake,uncommon,29,29,1,0,5.3573579234972678,3921.586,682,732,27,439,1,895303,409375,111,515.4091826738204,515.4091826738204,0.7557319394044287,20,,,,
36,floater,rare,29,24,1,0,8.5472733333333333,1282.091,150,150,27,2920.000000000000000000,0,22442,22442,13,3.6138692082383046,3.6138692082383046,0.024092461388255364,76,,,,
37,fox,uncommon,29,29,1,0,6.0392445582586428,4716.650,709,781,23,378,0,214947,214947,129,33.1017908710826,33.1017908710826,0.04668799840773286,58,,,,
38,fox777,legendary,29,24,1,0,31.7538571428571429,444.554,14,14,31,104100.000000000000000000,0,1364570,1364570,356,421.47382068296673,421.47382068296673,30.105272905926196,23,,,,
40,gamer,rare,29,29,1,0,10.2985000000000000,1029.850,99,100,21,5000,0,87475,87475,20,12.61102422263498,12.61102422263498,0.12738408305691898,67,,,,
41,xmasball,epic,29,29,1,0,10.7921000000000000,647.526,60,60,11,8005.000000000000000000,0,71165,71165,32,4.528304929713335,4.528304929713335,0.07547174882855559,73,,,,
42,derp,uncommon,29,29,1,0,7.0854333333333333,2975.882,420,420,19,1278.000000000000000000,0,601713,601713,113,205.35178484155523,205.35178484155523,0.48893282105132196,35,,,,
43,moneybag,legendary,29,29,1,0,19.1475000000000000,191.475,10,10,10,41000.138000000000000000,0,53151,53151,23,3.757294100858635,3.757294100858635,0.3757294100858635,75,,,,
44,moon,uncommon,24,29,1,0,6.2043883333333333,3722.633,600,600,20,6620.000000000000000000,1,3341726,3200817,846,1347.036385368628,1347.036385368628,2.2450606422810466,7,300.000000000000000000,,,
45,bull,uncommon,29,29,1,0,6.3764430051813472,4922.614,738,772,29,452.000000000000000000,0,267185,267185,92,203.4222044425291,203.4222044425291,0.27563984341806114,36,,,,
46,opencan,uncommon,29,29,1,0,5.0040066666666667,3002.404,600,600,28,520.000000000000000000,0,46502,46502,18,5.231112081662487,5.231112081662487,0.008718520136104146,72,,,,
47,candyswirl,rare,29,24,1,0,11.6264300000000000,1162.643,100,100,20,6850.000000000000000000,2,1625769,1312526,651,888.4320431716127,888.4320431716127,8.884320431716127,11,,,,
48,royman,epic,29,29,1,0,12.5101400000000000,625.507,50,50,6,6950,0,6652,6652,2,1.0539677806708523,1.0539677806708523,0.021079355613417047,83,,,,
49,panda,uncommon,29,29,1,0,5.4819050000000000,3289.143,599,600,22,506.800000000000000000,0,440916,440916,183,294.9234114937997,294.9234114937997,0.49235961852053367,27,,,,
50,melon,rare,29,29,1,0,7.0188634686346863,1902.112,267,271,23,1500,0,353591,353591,88,61.7892524925849,61.7892524925849,0.2314204213205427,54,,,,
51,casinochip,uncommon,29,29,1,0,5.1900283333333333,3114.017,600,600,23,1760.000000000000000000,1,2975322,2721138,855,1108.1111763394952,1108.1111763394952,1.8468519605658253,9,,,,
52,pizza,rare,29,29,1,0,8.9816133333333333,1347.242,150,150,27,2500,0,541729,541729,107,179.45046057256923,179.45046057256923,1.1963364038171282,38,,,,
53,jackolantern,rare,29,29,1,0,9.6721400000000000,1450.821,150,150,22,2190.000000000000000000,0,33190,33190,14,7.723543897652202,7.723543897652202,0.05149029265101468,68,,,,
54,waffle,uncommon,29,29,1,0,5.1557744154057772,3748.248,678,727,8,379,0,485336,237793,105,70.757543320176,70.757543320176,0.10436215828934513,53,,,,
55,saturn,common,29,29,1,0,3.7521145000000000,7504.229,1996,2000,27,204.000000000000000000,0,172874,172874,117,33.27515042532614,33.27515042532614,0.01667091704675658,57,,,,
56,marble,rare,29,29,1,0,7.4895505226480836,2149.501,278,287,11,1260.000000000000000000,0,236874,230376,62,20.330808217605018,20.330808217605018,0.07313240366044971,63,,,,
57,skull,uncommon,29,29,1,0,6.5774869831546708,4295.099,651,653,7,940.000000000000000000,0,1023170,1016785,383,109.11134784134559,109.11134784134559,0.1676057570527582,49,,,,
58,skullpatch,rare,29,24,1,0,9.1287533333333333,1369.313,150,150,15,2600,0,1004332,608317,215,308.29684315713604,308.29684315713604,2.0553122877142402,26,,,,
59,football,common,19,19,1,0,4.1438055000000000,8287.611,1997,2000,24,1200,7,10680758,9548419,3427,5338.417509226564,8338.417509226565,4.175471962557118,1,400.000000000000000000,1000,3000,331.25
60,starballoon,common,29,24,1,0,3.4590451577801959,12715.450,3413,3677,4,91.880000000000000000,0,259922,137744,102,122.34729902050603,122.34729902050603,0.03584743598608439,44,,,,
61,tamagochi,epic,29,29,1,0,11.9838552631578947,910.773,76,76,16,7293.000000000000000000,0,180236,180236,31,29.27753847656482,29.27753847656482,0.3852307694284845,62,,,,
62,target,uncommon,29,29,1,0,5.0375335120643432,3758.000,711,746,23,388,0,38426,38426,9,6.714859304337688,6.714859304337688,0.009444246560249912,69,,,,
64,tomato,uncommon,29,29,1,0,5.0134960629921260,3820.284,740,762,29,292.000000000000000000,0,237110,122044,92,60.51596121967798,60.51596121967798,0.08177832597253781,55,,,,
65,volleyball,common,29,24,1,0,3.0881340000000000,6176.268,2000,2000,21,200,1,1629039,888728,151,595.291147823216,595.291147823216,0.297645573911608,18,,,,
66,racoon,uncommon,29,29,1,0,6.3492279129321383,4958.747,735,781,31,400,0,25031,25031,46,4.010687390004429,4.010687390004429,0.005456717537420991,74,,,,
67,peach,rare,29,29,1,0,10.1784100000000000,1017.841,100,100,32,3739.800000000000000000,0,283000,283000,46,31.97888458445337,31.97888458445337,0.3197888458445337,59,,,,
68,watermelon,uncommon,29,29,1,0,4.1489566666666667,2489.374,600,600,3,547.000000000000000000,1,2051413,1654767,827,827.7548498966809,827.7548498966809,1.379591416494468,12,,,,
69,citrus,epic,29,29,1,0,15.6997400000000000,784.987,50,50,20,9000,0,8897,8897,14,1.5884751803390256,1.5884751803390256,0.03176950360678051,82,,,,
70,potion,epic,29,29,1,0,13.8972200000000000,694.861,50,50,19,9800,1,1513266,721634,358,502.2018308343683,502.2018308343683,10.044036616687366,21,,,,
71,crlogo,legendary,24,29,1,0,34.5357000000000000,345.357,10,10,26,72464.800000000000000000,2,7181644,7173410,1050,3991.136419726262,4491.136419726262,449.11364197262617,3,1000.000000000000000000,,500,67
72,yinyang,uncommon,29,29,1,0,5.4569482517482517,3901.718,687,715,14,400,0,6875,6875,10,2.113141273843595,2.113141273843595,0.003075897050718479,79,,,,
73,waffle2,legendary,29,29,1,0,17.4527222222222222,314.149,18,18,8,45000,0,1102656,596089,120,293.4883601150653,293.4883601150653,16.304908895281404,28,,,,
74,snowman,epic,29,29,1,0,12.4068200000000000,620.341,50,50,5,6954.600000000000000000,1,1448323,944764,197,626.7776068952484,626.7776068952484,12.535552137904967,16,,,,
75,crosshair,common,29,24,1,0,3.5331205000000000,7066.241,2000,2000,3,1000,1,2796652,2796652,1065,1386.2122289422819,1386.2122289422819,0.6931061144711409,6,,,,
76,xmasball2,common,29,29,1,0,3.4700282215122471,13033.426,3536,3980,33,55,0,363381,363381,178,121.32817406972092,121.32817406972092,0.03431226642243239,45,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.4833300000000000,1148.333,100,100,8,7044,1,2423793,2423793,230,1041.4040046946225,1041.4040046946225,10.414040046946225,10,,,,
78,vase,common,29,29,1,0,2.5013135000000000,5002.627,1999,2000,7,169.800000000000000000,1,2763376,1838817,497,1202.329216595176,1202.329216595176,0.601465340968072,8,,,,
79,ufo,uncommon,29,29,1,0,5.9090500000000000,3545.430,600,600,23,1000,0,428104,428104,112,74.8102359762708,74.8102359762708,0.124683726627118,52,,,,
80,wheeee,rare,29,21,1,0,8.8851533333333333,1332.773,150,150,28,4000,0,2789621,1534445,522,570.4927522316248,570.4927522316248,3.8032850148774986,19,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5486400000000000,877.432,50,50,31,18400.000000000000000000,0,36546,36546,10,5.855722158727254,5.855722158727254,0.11711444317454507,70,,,,
83,ape,epic,29,29,1,0,16.9332200000000000,846.661,50,50,28,20000,0,114904,113657,45,12.88955776911464,12.88955776911464,0.2577911553822928,66,,,,
84,ghost,epic,29,21,1,0,22.7350200000000000,1136.751,50,50,18,48000,2,8540224,7556874,1845,2720.394324170277,2720.394324170277,54.407886483405534,5,200.000000000000000000,,,327.5
85,diver,rare,29,19,1,0,8.1998533333333333,1229.978,150,150,26,5650.000000000000000000,3,9949904,8908720,1620,4349.56760553421,5349.56760553421,35.66378403689473,2,,,1000,
86,cobra,legendary,29,29,1,0,34.2053000000000000,342.053,10,10,11,72500,1,1876902,1857879,439,813.7819007209258,813.7819007209258,81.37819007209258,13,,,,
87,clock,common,29,29,1,0,2.4618665000000000,4923.733,2000,2000,16,285.71428571428,0,556358,356097,166,202.91196407760634,202.91196407760634,0.10145598203880317,37,,,,
88,ladybug,rare,29,29,1,0,9.6252800000000000,1443.792,150,150,12,3960,0,330305,213651,60,138.00448467012444,138.00448467012444,0.9200298978008296,42,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4625200000000000,823.126,50,50,27,13965.000000000000000000,0,944578,905893,343,390.1366976947394,390.1366976947394,7.802733953894788,24,,,,
90,virus,common,29,29,1,0,2.5478630000000000,5095.726,2000,2000,23,175.000000000000000000,0,688915,393441,188,120.38638676020919,120.38638676020919,0.06019319338010459,46,,,,
91,cougar,rare,29,29,1,0,9.5385466666666667,1430.782,150,150,33,2880.000000000000000000,0,562457,562457,51,217.34490476362816,217.34490476362816,1.448966031757521,33,,,,
92,botroyale,legendary,29,29,1,0,23.5083000000000000,235.083,10,10,27,47240.000000000000000000,0,189490,188403,63,30.282779773709784,30.282779773709784,3.0282779773709785,60,,,,
93,mummy,epic,29,29,1,0,15.1547000000000000,757.735,50,50,8,9523,1,2953525,1899595,332,779.0665250002563,779.0665250002563,15.581330500005127,14,,,,
94,frankie,rare,29,29,1,0,7.1589000000000000,1073.835,150,150,3,3000,0,364093,364093,65,148.656843962442,148.656843962442,0.99104562641628,41,,,,
95,earth,uncommon,29,29,1,0,3.0405200000000000,1824.312,600,600,25,1144.849599556631800000,0,1854567,1303245,805,755.7869738566942,755.7869738566942,1.2596449564278236,15,,,,
131,bat,epic,29,29,1,0,10.3491800000000000,517.459,50,50,12,11560.000000000000000000,0,1295819,1220786,349,250.9544263746387,250.9544263746387,5.019088527492774,29,,,,
