id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
79,ufo,uncommon,29,29,1,0,5.9286400000000000,3557.184,600,600,23,1000.000000000000000000,0,1051578,1051578,170,619.5462694568507,619.5462694568507,1.0325771157614179,19,,,,
80,wheeee,rare,29,29,1,0,8.8988266666666667,1334.824,150,150,4,4040.000000000000000000,0,86789,86789,35,102.91177667864643,102.91177667864643,0.6860785111909762,44,,,,
81,owl,epic,29,24,1,200.000000000000000000,17.5575600000000000,877.878,50,50,8,18400.000000000000000000,1,1358817,750728,328,977.974263744783,977.974263744783,19.55948527489566,12,,,,
83,ape,epic,29,29,1,0,16.9453400000000000,847.267,50,50,26,19500,0,391817,249724,99,129.4755291389762,129.4755291389762,2.5895105827795244,39,,,,
84,ghost,epic,29,24,1,0,22.9461400000000000,1147.307,50,50,13,49599.800000000000000000,2,5634872,4755692,950,2235.228380269154,2235.228380269154,44.70456760538308,4,800.000000000000000000,,,
85,diver,rare,29,21,1,0,8.2357866666666667,1235.368,150,150,6,5650.000000000000000000,3,4967470,4411282,1056,3096.671661962786,3596.671661962786,23.977811079751906,3,,,,500
86,cobra,legendary,29,29,1,0,34.2571000000000000,342.571,10,10,30,72500,0,2184897,1855045,515,440.4118326181399,440.4118326181399,44.04118326181399,22,,,,
87,clock,common,29,29,1,0,2.4654805000000000,4930.961,2000,2000,17,248.000000000000000000,0,36618,36618,13,3.836162305657527,3.836162305657527,0.0019180811528287636,72,,,,
88,ladybug,rare,29,29,1,0,9.6272000000000000,1444.080,150,150,12,3800,0,787807,453284,103,185.67771027127966,185.67771027127966,1.2378514018085311,35,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4759400000000000,823.797,50,50,6,12500,0,605425,605425,151,384.4616816625984,384.4616816625984,7.689233633251968,25,,,,
90,virus,common,29,21,1,0,2.5512570000000000,5102.514,2000,2000,23,154.000000000000000000,0,183968,183968,118,24.861966923253146,24.861966923253146,0.012430983461626573,58,,,,
91,cougar,rare,29,29,1,0,9.6061333333333333,1440.920,150,150,3,3350.000000000000000000,0,379513,379513,128,205.26795994252748,205.26795994252748,1.3684530662835166,31,,,,
92,botroyale,legendary,29,29,1,0,23.5409000000000000,235.409,10,10,29,47240.000000000000000000,0,160016,159954,66,17.432084194116793,17.432084194116793,1.7432084194116793,61,,,,
93,mummy,epic,29,29,1,0,15.1727800000000000,758.639,50,50,11,9523,0,151142,151142,23,99.73364822520466,99.73364822520466,1.9946729645040933,45,,,,
94,frankie,rare,29,29,1,0,7.2721933333333333,1090.829,150,150,3,2940.000000000000000000,1,2575214,2517705,678,1377.7268731978447,1377.7268731978447,9.184845821318964,8,,,,
95,earth,uncommon,29,29,1,0,3.0504883333333333,1830.293,600,600,29,1200,0,371294,311655,159,54.12911782499527,54.12911782499527,0.09021519637499212,50,,,,
131,bat,epic,29,29,1,0,10.5960600000000000,529.803,50,50,30,11560.000000000000000000,1,1872714,1419927,478,695.5821207846351,695.5821207846351,13.911642415692702,17,,,,
