id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
47,candyswirl,rare,29,29,1,0,11.6506800000000000,1165.068,100,100,14,7250.000000000000000000,0,751399,751399,346,92.7284748615898,92.7284748615898,0.927284748615898,50,,,,
48,royman,epic,29,29,1,0,12.5146600000000000,625.733,50,50,21,6900,0,1138996,492007,278,270.84460984757624,270.84460984757624,5.416892196951525,31,,,,
49,panda,uncommon,29,29,1,0,5.4898233333333333,3293.894,599,600,12,610,0,278749,278749,101,115.17285618857957,115.17285618857957,0.1922752190126537,46,,,,
50,melon,rare,29,29,1,0,7.0321549815498155,1905.714,267,271,7,1500,0,374763,374763,56,52.048362979242555,52.048362979242555,0.19493768906083353,56,,,,
51,casinochip,uncommon,29,24,1,0,5.2157783333333333,3129.467,600,600,23,3000,0,1443678,1434782,498,983.4126882225615,983.4126882225615,1.6390211470376026,13,100.000000000000000000,,,
52,pizza,rare,29,29,1,0,8.9890800000000000,1348.362,150,150,20,2500,0,138417,138417,26,97.99457523326923,97.99457523326923,0.6532971682217948,48,,,,
53,jackolantern,rare,29,29,1,0,9.6744266666666667,1451.164,150,150,27,2160.000000000000000000,0,10750,10750,10,2.688475783338465,2.688475783338465,0.0179231718889231,77,,,,
54,waffle,uncommon,29,29,1,0,5.1681554332874828,3757.249,678,727,25,398,0,2932,2932,7,0.5043171800861337,0.5043171800861337,0.0007438306490945924,83,,,,
55,saturn,common,29,29,1,0,3.7536860000000000,7507.372,1996,2000,33,204.000000000000000000,0,81783,79509,36,14.73827621893677,14.73827621893677,0.007383905921311007,64,,,,
56,marble,rare,29,29,1,0,7.5058188153310105,2154.170,278,287,5,1340.000000000000000000,0,1379568,870950,273,254.12042553055565,254.12042553055565,0.9141022501099124,32,,,,
57,skull,uncommon,29,29,1,0,6.5801546707503828,4296.841,651,653,24,999,0,1274296,1154687,474,287.19091001530956,287.19091001530956,0.44115347160569823,28,,,,
58,skullpatch,rare,29,29,1,0,9.1386533333333333,1370.798,150,150,7,2400,0,217428,205447,66,307.99390395572505,307.99390395572505,2.0532926930381667,26,,,,
59,football,common,29,24,1,0,4.1711345000000000,8342.269,1997,2000,20,1200,9,11073119,9988056,2821,6143.594437622667,9143.594437622667,4.578665216636288,1,1100.000000000000000000,1000,3000,186.8181818181818
60,starballoon,common,29,29,1,0,3.4628933333333333,12726.133,3412,3676,10,93,0,51705,51705,34,13.53808100113863,13.53808100113863,0.003967784584155519,65,,,,
61,tamagochi,epic,29,29,1,0,11.9876710526315789,911.063,76,76,16,7293.000000000000000000,0,,,,,,,87,,,,
62,target,uncommon,29,29,1,0,5.0401085790884718,3759.921,711,746,5,388,0,107311,107311,38,26.481579631647715,26.481579631647715,0.0372455409727816,60,,,,
64,tomato,uncommon,29,29,1,0,5.0194068241469816,3824.788,740,762,5,303.000000000000000000,0,643533,378236,227,160.89127785504687,160.89127785504687,0.21742064575006334,42,,,,
65,volleyball,common,29,29,1,0,3.0964010000000000,6192.802,2000,2000,12,203.000000000000000000,1,1679268,1054817,391,440.7260299562122,440.7260299562122,0.2203630149781061,25,,,,
66,racoon,uncommon,29,29,1,0,6.3547874519846351,4963.089,735,781,5,399,0,7956,7956,4,1.6974940157198537,1.6974940157198537,0.0023095156676460594,79,,,,
67,peach,rare,29,29,1,0,10.1829400000000000,1018.294,100,100,25,3799.800000000000000000,0,42585,42585,12,10.253590143405031,10.253590143405031,0.10253590143405031,69,,,,
68,watermelon,uncommon,29,29,1,0,4.1615783333333333,2496.947,600,600,33,500.000000000000000000,1,1900821,1495347,601,908.8184407922797,908.8184407922797,1.5146974013204662,16,,,,
69,citrus,epic,29,29,1,0,15.7211000000000000,786.055,50,50,3,8850,1,1604608,985340,269,498.3146866830487,498.3146866830487,9.966293733660974,23,,,,
70,potion,epic,29,29,1,0,13.9095000000000000,695.475,50,50,22,10000,0,117619,117619,23,11.061039839773844,11.061039839773844,0.22122079679547688,67,,,,
71,crlogo,legendary,29,29,1,0,34.7350000000000000,347.350,10,10,14,72464.800000000000000000,1,7417642,7351616,1154,3449.5732179582164,3949.5732179582164,394.95732179582166,3,300.000000000000000000,,500,157.33333333333331
72,yinyang,uncommon,29,29,1,0,5.4609608391608392,3904.587,687,715,23,399,0,36626,36626,23,9.038349615498218,9.038349615498218,0.013156258537843113,71,,,,
73,waffle2,legendary,29,29,1,0,17.4583888888888889,314.251,18,18,9,45000,0,161514,161514,62,89.86330880245657,89.86330880245657,4.992406044580921,52,,,,
74,snowman,epic,29,29,1,0,12.4958400000000000,624.792,50,50,18,6877,0,143680,143680,48,27.184558735701135,27.184558735701135,0.5436911747140227,59,,,,
75,crosshair,common,29,29,1,0,3.5535895000000000,7107.179,2000,2000,15,1400,1,1881831,1860482,651,1237.5476768289798,1237.5476768289798,0.6187738384144899,8,100.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.4454573602728943,13130.638,3591,3980,17,55,0,242409,242409,203,191.64209415809955,191.64209415809955,0.053367333377359945,39,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.4992900000000000,1149.929,100,100,23,7044,0,43987,43987,31,10.854854052774535,10.854854052774535,0.10854854052774535,68,,,,
78,vase,common,29,29,1,0,2.5037530000000000,5007.506,1999,2000,9,165.200000000000000000,0,762894,762894,253,225.73182603000606,225.73182603000606,0.11292237420210409,36,,,,
79,ufo,uncommon,29,29,1,0,5.9287366666666667,3557.242,600,600,23,1008.000000000000000000,0,931858,914991,165,231.85665213465614,231.85665213465614,0.38642775355776027,35,,,,
80,wheeee,rare,29,29,1,0,8.8992333333333333,1334.885,150,150,4,4040.000000000000000000,0,204111,204111,49,115.25662028555206,115.25662028555206,0.768377468570347,45,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5576600000000000,877.883,50,50,8,18400.000000000000000000,0,46197,46197,16,6.978100489701099,6.978100489701099,0.13956200979402197,72,,,,
83,ape,epic,29,29,1,0,16.9455400000000000,847.277,50,50,26,18000,0,94153,94153,19,96.09969667597605,96.09969667597605,1.9219939335195209,49,,,,
84,ghost,epic,29,19,1,0,22.9703000000000000,1148.515,50,50,27,49599.800000000000000000,3,9266501,7791063,1575,4080.136265512836,5080.136265512836,101.60272531025672,2,500.000000000000000000,,1000,164.6
85,diver,rare,29,24,1,0,8.2377933333333333,1235.669,150,150,14,5650.000000000000000000,1,3555644,3423082,917,1353.6330930394984,1353.6330930394984,9.024220620263323,5,,,,
86,cobra,legendary,29,29,1,0,34.2676000000000000,342.676,10,10,10,72500,0,1679262,1679262,411,974.8109141331696,974.8109141331696,97.48109141331696,15,,,,
87,clock,common,29,29,1,0,2.4655075000000000,4931.015,2000,2000,25,206.000000000000000000,0,33104,33104,19,9.111422708843278,9.111422708843278,0.004555711354421639,70,,,,
88,ladybug,rare,29,29,1,0,9.6301866666666667,1444.528,150,150,17,3760,1,559316,314753,92,452.22232285585244,452.22232285585244,3.014815485705683,24,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4834400000000000,824.172,50,50,33,11000,0,2335540,2259174,784,620.1653065455405,620.1653065455405,12.40330613091081,17,,,,
90,virus,common,29,21,1,0,2.5513630000000000,5102.726,2000,2000,24,156.000000000000000000,0,243568,243568,121,23.04562568921569,23.04562568921569,0.011522812844607846,61,,,,
91,cougar,rare,29,29,1,0,9.6099266666666667,1441.489,150,150,27,2750,1,707838,707838,270,533.902053822895,533.902053822895,3.559347025485967,21,,,,
92,botroyale,legendary,29,29,1,0,23.5508000000000000,235.508,10,10,32,47240.000000000000000000,0,2172425,1301633,321,568.3056434112524,568.3056434112524,56.83056434112524,19,,,,
93,mummy,epic,29,29,1,0,15.1730800000000000,758.654,50,50,11,9523,0,139087,139087,18,157.52903283854621,157.52903283854621,3.1505806567709245,43,,,,
94,frankie,rare,29,29,1,0,7.2746666666666667,1091.200,150,150,5,2940.000000000000000000,0,2296724,2296724,530,1143.5796424237292,1143.5796424237292,7.6238642828248615,9,,,,
95,earth,uncommon,29,24,1,0,3.0568850000000000,1834.131,600,600,24,1199,0,142047,141667,95,19.565482375028694,19.565482375028694,0.03260913729171449,62,,,,
131,bat,epic,29,29,1,0,10.6355000000000000,531.775,50,50,32,11560.000000000000000000,1,4128833,3766696,1126,1302.2602839626413,1302.2602839626413,26.045205679252827,6,,,,
