id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
59,football,common,21,21,1,0,4.0523155000000000,8104.631,1997,2000,22,950,4,8424355,2826,4072.1278899373506,5072.12788993735,2.5398737556020783,2,,1000,100.000000000000000000,971.0000000000001
60,starballoon,common,29,29,1,0,3.4501489940184883,12689.648,3415,3679,18,96,0,41347,55,5.898718490700581,5.898718490700581,0.0017272967761934352,76,,,,
61,tamagochi,epic,29,29,1,0,11.9769736842105263,910.250,76,76,5,7093.000000000000000000,0,2569,4,0.7387937339905758,0.7387937339905758,0.009720970184086524,87,,,,
62,target,uncommon,29,29,1,0,5.0351539491298527,3761.260,712,747,30,430.000000000000000000,0,51869,39,6.580315541408874,6.580315541408874,0.009242016209843924,75,,,,
64,tomato,uncommon,29,29,1,0,4.9503106159895151,3777.087,741,763,30,395.200000000000000000,0,20357,22,2.582573087517794,2.582573087517794,0.003485253829308764,83,,,,
65,volleyball,common,29,29,1,0,3.0632590000000000,6126.518,2000,2000,28,240,0,16216,39,3.831041762982503,3.831041762982503,0.0019155208814912515,82,,,,
66,racoon,uncommon,29,29,1,0,6.3479527458492976,4970.447,737,783,4,500,0,26806,32,5.518028759143534,5.518028759143534,0.007487148926924741,79,,,,
67,peach,rare,29,29,1,0,10.0909500000000000,1009.095,100,100,27,2858.000000000000000000,0,163269,56,191.94702014538984,191.94702014538984,1.9194702014538985,43,,,,
68,watermelon,uncommon,29,29,1,0,4.1343416666666667,2480.605,600,600,7,665,0,265527,146,89.71982594221541,89.71982594221541,0.14953304323702568,52,,,,
69,citrus,epic,29,29,1,0,15.6206800000000000,781.034,50,50,15,7600,0,326089,62,225.4277611916344,225.4277611916344,4.508555223832688,40,,,,
70,potion,epic,29,24,1,0,13.7553200000000000,687.766,50,50,8,11000,0,807652,182,328.5089104842512,328.5089104842512,6.570178209685024,32,,,,
71,crlogo,legendary,29,29,1,0,31.9967000000000000,319.967,10,10,22,57464.800000000000000000,1,6938067,2233,2592.338066941535,2592.338066941535,259.2338066941535,5,,,600.000000000000000000,132.33333333333331
72,yinyang,uncommon,29,29,1,0,5.4262573426573427,3879.774,687,715,30,414.000000000000000000,0,238528,105,30.260647119882318,30.260647119882318,0.04404752128076029,62,,,,
73,waffle2,legendary,29,29,1,0,17.3433888888888889,312.181,18,18,12,41500,0,950155,264,299.12491690203296,299.12491690203296,16.618050939001833,33,,,,
74,snowman,epic,29,29,1,0,12.3167200000000000,615.836,50,50,25,8100,0,413102,83,270.52322223554336,270.52322223554336,5.410464444710867,35,,,,
75,crosshair,common,29,24,1,0,3.4315110000000000,6863.022,2000,2000,24,940,2,3738408,1482,2217.3826716141816,2217.3826716141816,1.108691335807091,7,,,,
76,xmasball2,common,29,29,1,0,3.5668291085160923,12523.137,3291,3986,18,55,0,221749,191,41.46844826501999,41.46844826501999,0.012600561611978119,57,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4333700000000000,1143.337,100,100,20,9603.000000000000000000,1,3722839,685,913.8952923990646,913.8952923990646,9.138952923990646,14,,,,
78,vase,common,29,29,1,0,2.4805860000000000,4961.172,1999,2000,7,150.000000000000000000,0,391346,158,410.08592249777723,410.08592249777723,0.20514553401589655,26,,,,
79,ufo,uncommon,29,29,1,0,5.8259933333333333,3495.596,600,600,23,2300,0,2768204,784,1075.9348873005436,1075.9348873005436,1.7932248121675727,13,,,100.000000000000000000,
80,wheeee,rare,29,29,1,0,8.8526866666666667,1327.903,150,150,26,4240.000000000000000000,1,768027,179,576.1772457816035,576.1772457816035,3.841181638544023,22,,,,
81,owl,epic,29,24,1,200.000000000000000000,17.4911000000000000,874.555,50,50,22,18400.000000000000000000,0,698364,112,92.06669403871042,92.06669403871042,1.8413338807742086,51,,,,
83,ape,epic,29,29,1,0,16.5209200000000000,826.046,50,50,15,22200.000000000000000000,0,1745552,476,353.5619647085862,353.5619647085862,7.071239294171724,29,,,400.000000000000000000,
84,ghost,epic,24,19,1,0,22.1058600000000000,1105.293,50,50,23,45200.000000000000000000,2,6533990,1818,3621.4565429939894,4121.456542993989,82.42913085987979,3,,500,500.000000000000000000,
85,diver,rare,29,21,1,0,8.0629733333333333,1209.446,150,150,11,5650.000000000000000000,0,2702677,960,1279.4279796313135,1279.4279796313135,8.529519864208757,12,,,,
86,cobra,legendary,29,29,1,0,32.9599000000000000,329.599,10,10,28,75400.000000000000000000,3,3892114,650,2207.3681969506597,2207.3681969506597,220.73681969506598,8,,,,
87,clock,common,29,29,1,0,2.4435320000000000,4887.064,2000,2000,28,216,0,841407,454,379.8254468117449,379.8254468117449,0.18991272340587245,27,,,,
88,ladybug,rare,29,29,1,0,9.6007800000000000,1440.117,150,150,13,5800,2,2930427,525,2071.4332365612377,2071.4332365612377,13.80955491040825,9,,,,
89,dragon,epic,29,24,1,100.000000000000000000,16.1347600000000000,806.738,50,50,18,12000,2,3112336,746,1581.4696140487436,1581.4696140487436,31.62939228097487,11,,,,
90,virus,common,29,29,1,0,2.5368310000000000,5073.662,2000,2000,30,170,0,771294,232,261.4779155779733,261.4779155779733,0.13073895778898664,36,,,,
91,cougar,rare,29,29,1,0,9.4798066666666667,1421.971,150,150,6,2920,0,578360,249,278.26043302668484,278.26043302668484,1.8550695535112323,34,,,,
92,botroyale,legendary,29,29,1,0,23.2387000000000000,232.387,10,10,25,47240.000000000000000000,0,996316,294,485.3163240414874,485.3163240414874,48.53163240414874,23,,,,
93,mummy,epic,29,29,1,0,14.9505000000000000,747.525,50,50,21,10800,0,185285,59,155.3286244190249,155.3286244190249,3.1065724883804977,45,,,,
94,frankie,rare,29,29,1,0,6.9705666666666667,1045.585,150,150,9,3150,1,2054376,572,913.3585237354475,913.3585237354475,6.0890568249029835,15,,,,
95,earth,uncommon,29,29,1,0,2.7902216666666667,1674.133,600,600,23,857.000000000000000000,0,176552,93,25.723147236590105,25.723147236590105,0.04287191206098351,65,,,,
131,bat,epic,29,29,1,0,8.7772200000000000,438.861,50,50,27,11760.000000000000000000,0,720615,290,210.39263151543736,210.39263151543736,4.207852630308747,41,,,,
