id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
66,racoon,uncommon,29,29,1,0,6.3579692701664533,4965.574,735,781,4,380,0,17821,17821,16,2.3130712256955865,2.3130712256955865,0.003147035681218485,79,,,,
67,peach,rare,29,29,1,0,10.1863300000000000,1018.633,100,100,15,3799.800000000000000000,0,37450,37450,9,8.077184334745143,8.077184334745143,0.08077184334745142,72,,,,
68,watermelon,uncommon,29,29,1,0,4.1886366666666667,2513.182,600,600,17,556.600000000000000000,0,783684,764281,420,102.8545398516439,102.8545398516439,0.17142423308607319,44,,,,
69,citrus,epic,29,29,1,0,15.7268000000000000,786.340,50,50,17,8850,0,93127,93127,32,17.6467066534628,17.6467066534628,0.35293413306925603,63,,,,
70,potion,epic,29,29,1,0,14.0555400000000000,702.777,50,50,20,10000,0,858524,566683,147,133.73919554458723,133.73919554458723,2.674783910891745,39,,,,
71,crlogo,legendary,29,29,1,0,34.9417000000000000,349.417,10,10,11,72464.800000000000000000,1,3731273,3447781,622,1085.4588107125442,1085.4588107125442,108.54588107125441,13,800.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4658909090909091,3908.112,687,715,23,399,0,53191,53191,30,12.235120111559906,12.235120111559906,0.01780949070096056,67,,,,
73,waffle2,legendary,29,29,1,0,17.4693888888888889,314.449,18,18,8,40000,0,192963,192963,42,46.50396581931824,46.50396581931824,2.583553656628791,53,,,,
74,snowman,epic,29,29,1,0,12.5107400000000000,625.537,50,50,29,6970.800000000000000000,1,3219480,2065066,299,918.4320086813838,918.4320086813838,18.368640173627675,15,,,,
75,crosshair,common,17,21,1,0,3.5626780000000000,7125.356,2000,2000,31,1200,2,6412815,5148387,1296,2226.0934075021037,2226.0934075021037,1.1130467037510519,5,,,,
76,xmasball2,common,29,29,1,0,3.4171768182986379,13296.235,3671,3980,25,55,0,2522372,2016967,786,748.7161324868799,748.7161324868799,0.20395427199315716,16,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.5057600000000000,1150.576,100,100,7,7044,0,1228414,740454,194,720.4806753856058,720.4806753856058,7.204806753856058,17,,,,
78,vase,common,29,29,1,0,2.4993610000000000,4998.722,1999,2000,14,170,0,1989031,1351244,388,575.335698968772,575.335698968772,0.28781175536206705,20,,,,
79,ufo,uncommon,29,29,1,0,5.9389566666666667,3563.374,600,600,14,1200.000000000000000000,0,1886735,1872881,327,542.6690832759606,542.6690832759606,0.904448472126601,22,,,,
80,wheeee,rare,29,29,1,0,8.9053800000000000,1335.807,150,150,24,4050.000000000000000000,0,378588,378108,77,256.4831852109702,256.4831852109702,1.7098879014064678,30,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5626000000000000,878.130,50,50,21,18400.000000000000000000,1,1662073,892628,318,583.3821888294963,583.3821888294963,11.667643776589925,19,,,,
83,ape,epic,29,24,1,0,16.9580200000000000,847.901,50,50,12,16000,0,568195,295781,152,249.90128069894763,249.90128069894763,4.998025613978952,31,,,,
84,ghost,epic,24,21,1,0,23.0447600000000000,1152.238,50,50,20,49599.800000000000000000,7,12609676,10090159,1832,5705.4526425600325,6705.4526425600325,134.10905285120066,2,100.000000000000000000,1000,1520,1000
85,diver,rare,29,21,1,0,8.2577333333333333,1238.660,150,150,9,6550.000000000000000000,2,5134079,4705435,1015,2564.570390456871,2564.570390456871,17.09713593637914,4,,,,
86,cobra,legendary,29,29,1,0,34.3141000000000000,343.141,10,10,6,72500,0,1647004,1647004,431,332.5855368427471,332.5855368427471,33.25855368427471,25,,,,
87,clock,common,29,29,1,0,2.4679570000000000,4935.914,2000,2000,19,214.000000000000000000,0,155900,155900,124,95.19173157878846,95.19173157878846,0.04759586578939423,45,,,,
88,ladybug,rare,29,24,1,0,9.6695933333333333,1450.439,150,150,16,8000,1,6608216,6104337,1096,2185.6586163679885,2185.6586163679885,14.571057442453258,6,,,,
89,dragon,epic,29,24,1,100.000000000000000000,16.4982000000000000,824.910,50,50,14,13965.000000000000000000,1,3958646,3616915,914,1394.4183026067494,1394.4183026067494,27.888366052134987,8,,,,
90,virus,common,29,29,1,0,2.5523635000000000,5104.727,2000,2000,9,160,0,323160,323160,123,52.735465027771966,52.735465027771966,0.026367732513885984,50,,,,
91,cougar,rare,29,29,1,0,9.4020800000000000,1410.312,150,150,13,3000,0,732317,502092,177,288.4005574778259,288.4005574778259,1.9226703831855059,28,,,,
92,botroyale,legendary,29,29,1,0,23.5713000000000000,235.713,10,10,11,47240.000000000000000000,0,227048,227048,80,20.788852151512533,20.788852151512533,2.0788852151512534,62,,,,
93,mummy,epic,29,29,1,0,15.1808000000000000,759.040,50,50,4,9500,0,352373,211382,68,127.69767811821771,127.69767811821771,2.553953562364354,41,,,,
94,frankie,rare,29,21,1,0,7.2963933333333333,1094.459,150,150,8,3000,1,2259004,1632444,545,1377.6615776444237,1377.6615776444237,9.184410517629491,9,,,,
95,earth,uncommon,29,29,1,0,3.0632350000000000,1837.941,600,600,25,1000,0,169899,169031,108,38.06957416496955,38.06957416496955,0.06344929027494925,55,,,,
131,bat,epic,29,29,1,0,10.7850400000000000,539.252,50,50,23,11560.000000000000000000,0,759373,758907,244,174.64004921405217,174.64004921405217,3.4928009842810432,36,,,,
