id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
35,fishcake,uncommon,29,29,1,0,5.3527127222982216,3912.833,681,731,14,392.000000000000000000,0,157156,71925,60,30.88607066577691,30.88607066577691,0.04535399510393085,55,,,,
36,floater,rare,29,29,1,0,8.5589000000000000,1283.835,150,150,12,2920.000000000000000000,0,440559,224960,142,139.47231965999177,139.47231965999177,0.9298154643999451,39,,,,
37,fox,uncommon,29,29,1,0,6.0477175866495507,4711.172,707,779,18,394,0,11952,11952,8,2.371116789110527,2.371116789110527,0.003353771978939925,82,,,,
38,fox777,legendary,29,29,1,0,31.8599285714285714,446.039,14,14,14,104100.000000000000000000,0,479339,479339,95,87.65367934517346,87.65367934517346,6.260977096083819,49,,,,
40,gamer,rare,29,29,1,0,10.3641700000000000,1036.417,99,100,16,5000,0,775630,775630,192,128.79273485339425,128.79273485339425,1.3009367156908511,41,,,,
41,xmasball,epic,29,29,1,0,10.8070000000000000,648.420,60,60,19,8005.000000000000000000,0,103212,103212,54,6.128247126903242,6.128247126903242,0.10213745211505403,74,,,,
42,derp,uncommon,29,29,1,0,7.0957738095238095,2980.225,420,420,18,1360.000000000000000000,0,5313,5313,3,1.62192395372794,1.62192395372794,0.003861723699352238,84,,,,
43,moneybag,legendary,29,29,1,0,19.1966000000000000,191.966,10,10,28,41000.138000000000000000,0,384426,183760,72,214.070459833962,214.070459833962,21.4070459833962,33,,,,
44,moon,uncommon,29,24,1,0,6.2177633333333333,3730.658,600,600,10,4920,1,1422315,1300915,472,505.00999997174296,505.00999997174296,0.8416833332862382,21,,,,
45,bull,uncommon,29,29,1,0,6.3811113989637306,4926.218,738,772,3,450,0,277128,165252,57,183.37720927106648,183.37720927106648,0.24847860334832855,35,,,,
46,opencan,uncommon,29,29,1,0,5.0131216666666667,3007.873,600,600,18,480.000000000000000000,0,110622,110622,41,128.8503807573634,128.8503807573634,0.21475063459560567,40,,,,
47,candyswirl,rare,29,29,1,0,11.6855200000000000,1168.552,100,100,23,7100.000000000000000000,0,1031690,1031690,363,177.78583165685052,177.78583165685052,1.7778583165685051,36,,,,
48,royman,epic,29,29,1,0,12.5451600000000000,627.258,50,50,29,7200,0,1312912,664093,236,256.58392142411793,256.58392142411793,5.131678428482359,29,,,,
49,panda,uncommon,29,29,1,0,5.5015816666666667,3300.949,599,600,6,555,0,162700,162700,87,88.59689184997615,88.59689184997615,0.1479079997495428,48,,,,
50,melon,rare,29,29,1,0,7.0414666666666667,1901.196,266,270,24,1333.3238095238096,0,630543,367384,42,244.27585983135052,244.27585983135052,0.9183303001178591,30,,,,
51,casinochip,uncommon,21,24,1,0,5.3478133333333333,3208.688,600,600,25,2885.000000000000000000,8,11903424,9383119,1880,7005.024753652052,10005.024753652051,16.67504125608675,1,200.000000000000000000,1000,3000,660
52,pizza,rare,29,29,1,0,8.8891000000000000,1333.365,150,150,30,2100.952380950940000000,0,14284,14284,7,2.515803289650095,2.515803289650095,0.016772021931000632,81,,,,
53,jackolantern,rare,29,29,1,0,9.7018266666666667,1455.274,150,150,33,2250,0,466583,238539,158,110.36620622175492,110.36620622175492,0.7357747081450328,45,,,,
54,waffle,uncommon,29,29,1,0,5.1739312242090784,3761.448,678,727,30,400.598000000000000000,0,80755,38937,30,12.914824126067405,12.914824126067405,0.019048413165291156,69,,,,
55,saturn,common,29,29,1,0,3.7598000000000000,7519.600,1996,2000,21,230,0,991022,592717,338,304.4654751352056,304.4654751352056,0.1525378131939908,26,,,,
56,marble,rare,29,29,1,0,7.5200174216027875,2158.245,278,287,18,1300,0,110055,110055,45,19.138248830462917,19.138248830462917,0.06884262169231264,63,,,,
57,skull,uncommon,29,29,1,0,6.5783803680981595,4289.104,650,652,8,822,0,1098455,1098455,402,476.65519830965695,476.65519830965695,0.7333156897071645,24,,,,
58,skullpatch,rare,29,29,1,0,9.1550000000000000,1373.250,150,150,7,2350,0,107236,107236,68,27.434160830210967,27.434160830210967,0.1828944055347398,57,,,,
59,football,common,21,24,1,0,4.2102820000000000,8420.564,1997,2000,5,1050,2,9953360,9507697,2366,3135.3268856417603,3135.3268856417603,1.5700184705266702,4,700.000000000000000000,,,94
60,starballoon,common,29,29,1,0,3.4702125170068027,12753.031,3412,3676,11,94.94,0,100945,100945,66,24.232961264017604,24.232961264017604,0.0071022746963709275,61,,,,
61,tamagochi,epic,29,29,1,0,12.1176842105263158,920.944,76,76,16,7460.000000000000000000,0,140767,140767,51,17.277615602063786,17.277615602063786,0.22733704739557614,64,,,,
62,target,uncommon,29,29,1,0,5.0463163538873995,3764.552,711,746,18,350,1,986601,430830,93,491.95906469786047,491.95906469786047,0.6919255480982567,23,,,,
64,tomato,uncommon,29,29,1,0,5.0360998685939553,3832.472,739,761,25,400,0,217815,114821,41,116.52267531056279,116.52267531056279,0.15767615062322435,44,,,,
65,volleyball,common,29,29,1,0,3.1086030000000000,6217.206,2000,2000,31,235,0,562310,562310,223,363.9398469667275,363.9398469667275,0.18196992348336374,25,,,,
66,racoon,uncommon,29,29,1,0,6.3584615384615385,4959.600,734,780,18,399,0,59717,59717,45,9.89552466112517,9.89552466112517,0.013481641227690968,70,,,,
67,peach,rare,29,29,1,0,10.1966400000000000,1019.664,100,100,29,4475,0,357471,357471,108,32.40121562713194,32.40121562713194,0.3240121562713194,54,,,,
68,watermelon,uncommon,29,29,1,0,4.2220900000000000,2533.254,600,600,7,545,0,1822863,1769271,576,599.9557465478135,599.9557465478135,0.9999262442463559,15,,,,
69,citrus,epic,29,29,1,0,15.7527600000000000,787.638,50,50,8,7750,0,234156,121262,52,54.67900416762046,54.67900416762046,1.0935800833524092,51,,,,
70,potion,epic,29,29,1,0,14.0655800000000000,703.279,50,50,9,9540.000000000000000000,0,7486,7486,2,1.605803819332511,1.605803819332511,0.03211607638665022,85,,,,
71,crlogo,legendary,24,29,1,0,35.2886000000000000,352.886,10,10,28,72464.800000000000000000,6,10741205,9683740,1696,5393.761772481249,6393.761772481249,639.3761772481249,2,1000.000000000000000000,,1000,117.19999999999999
72,yinyang,uncommon,29,29,1,0,5.4756265734265734,3915.073,687,715,4,415,0,18873,18873,16,1.769960644769344,1.769960644769344,0.002576361928339656,83,,,,
73,waffle2,legendary,29,29,1,0,17.7441111111111111,319.394,18,18,8,40000,0,411994,411994,106,96.20689473271932,96.20689473271932,5.3448274851510735,47,,,,
74,snowman,epic,29,29,1,0,12.5300000000000000,626.500,50,50,24,6955.400000000000000000,0,237379,237379,48,119.28379308509147,119.28379308509147,2.3856758617018294,43,,,,
75,crosshair,common,29,21,1,0,3.5739355000000000,7147.871,2000,2000,30,1000,1,3769049,3659611,1224,1083.4264636653797,1083.4264636653797,0.5417132318326898,9,,,,
76,xmasball2,common,29,29,1,0,3.3806148241206030,13454.847,3760,3980,30,55,0,228636,228636,186,36.56484092486591,36.56484092486591,0.00972469173533668,53,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5062600000000000,1150.626,100,100,18,4016.800000000000000000,0,12134,12134,3,3.7042020053707563,3.7042020053707563,0.03704202005370756,78,,,,
78,vase,common,29,29,1,0,2.5096100000000000,5019.220,1999,2000,27,160.800000000000000000,0,552011,552011,262,192.4407595123594,192.4407595123594,0.09626851401318628,34,,,,
79,ufo,uncommon,29,29,1,0,5.9495033333333333,3569.702,600,600,32,1980,0,1811589,1602930,229,766.7215596064851,766.7215596064851,1.2778692660108086,12,,,,
80,wheeee,rare,29,29,1,0,9.0085400000000000,1351.281,150,150,21,4211.400000000000000000,1,1114263,1104479,243,539.162684783228,539.162684783228,3.594417898554853,19,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5672400000000000,878.362,50,50,16,13000,0,122640,122640,30,9.32792418627474,9.32792418627474,0.18655848372549483,71,,,,
83,ape,epic,29,29,1,0,16.9748600000000000,848.743,50,50,19,11111,0,278237,278237,4,16.520415221565102,16.520415221565102,0.33040830443130204,67,,,,
84,ghost,epic,29,21,1,0,23.2511400000000000,1162.557,50,50,18,49600.000000000000000000,2,7047719,6046492,1203,2878.6445845312924,2878.6445845312924,57.572891690625845,5,300.000000000000000000,,,
85,diver,rare,29,24,1,0,8.2880933333333333,1243.214,150,150,15,6550.000000000000000000,4,6789690,5938872,1082,3810.9984526784297,4310.99845267843,28.739989684522868,3,,,500,
86,cobra,legendary,29,29,1,0,34.3750000000000000,343.750,10,10,15,72500,1,2239726,1989954,418,1275.2524665829994,1275.2524665829994,127.52524665829995,8,,,,
87,clock,common,29,24,1,0,2.4693510000000000,4938.702,2000,2000,20,176.000000000000000000,0,1325207,646720,276,243.67599193647942,243.67599193647942,0.12183799596823972,31,,,,
88,ladybug,rare,29,24,1,0,9.8919000000000000,1483.785,150,150,30,8500,2,8005212,6801652,1762,2304.459823312545,2304.459823312545,15.3630654887503,6,100.000000000000000000,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.5205400000000000,826.027,50,50,32,11000,0,3252836,2507969,686,607.0766777590052,607.0766777590052,12.141533555180104,14,,,,
90,virus,common,29,24,1,0,2.5540225000000000,5108.045,2000,2000,4,150,0,789947,431429,169,154.0647674099107,154.0647674099107,0.07703238370495535,38,,,,
91,cougar,rare,29,29,1,0,9.1692200000000000,1375.383,150,150,27,2750,0,661016,414430,145,283.02763330541995,283.02763330541995,1.8868508887027997,27,,,,
92,botroyale,legendary,29,29,1,0,23.6224000000000000,236.224,10,10,3,47240.000000000000000000,0,142842,142842,53,28.516469824175267,28.516469824175267,2.8516469824175266,56,,,,
93,mummy,epic,29,29,1,0,15.1843600000000000,759.218,50,50,24,9000,0,140116,138083,20,25.820067760621882,25.820067760621882,0.5164013552124377,58,,,,
94,frankie,rare,24,24,1,0,7.3910133333333333,1108.652,150,150,8,2900,0,1075657,1071539,252,547.9599674172446,547.9599674172446,3.653066449448297,18,0.000000000000000000,,,
95,earth,uncommon,29,29,1,0,3.0766700000000000,1846.002,600,600,23,872.000000000000000000,0,93443,93443,61,16.10255160708264,16.10255160708264,0.026837586011804398,68,,,,
131,bat,epic,29,29,1,0,10.9803600000000000,549.018,50,50,11,11380.000000000000000000,0,366320,366087,134,215.2878739772581,215.2878739772581,4.305757479545162,32,,,,
