id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
23,coconut,rare,29,24,1,0,7.0198091872791519,1986.606,271,283,14,1550,0,307148,156389,80,36.428372313048754,36.428372313048754,0.13442203805553046,53,,,,
24,cute,uncommon,29,29,1,0,5.7214599447513812,4142.337,707,724,5,465,0,416,416,1,0.046379357895060175,0.046379357895060175,6.560022333106106e-05,83,,,,
25,devil,epic,29,29,1,0,15.0184512195121951,1231.513,81,82,10,11499.600000000000000000,2,2431425,2210847,729,1175.629635349911,1175.629635349911,14.513946115431,10,,,,
26,revolver,uncommon,29,29,1,0,4.1428000000000000,2485.680,600,600,7,555,0,439537,318044,126,63.505232179645304,63.505232179645304,0.10584205363274217,47,,,,
27,disguise,epic,29,29,1,0,12.3933378378378378,917.107,73,74,21,7380.000000000000000000,0,10856,10856,8,1.9199456849409167,1.9199456849409167,0.026300625821108446,75,,,,
28,dog,uncommon,29,29,1,0,5.0520316666666667,3031.219,600,600,22,524,0,266910,266910,33,221.80458599502523,221.80458599502523,0.36967430999170875,32,,,,
29,donut,uncommon,29,29,1,0,5.5136085790884718,4113.152,686,746,26,400,0,141230,141230,82,10.259815265472772,10.259815265472772,0.0149559989292606,64,,,,
30,baseball,epic,29,29,1,0,9.6983714285714286,678.886,69,70,5,6718.800000000000000000,0,,,,,,,85,,,,
31,bowie,rare,29,29,1,0,7.8891518987341772,2492.972,312,316,16,1600,0,68560,68560,43,15.225194953627975,15.225194953627975,0.04879870177444864,61,,,,
32,eyeball,rare,29,17,1,0,7.0317430555555556,2025.142,275,288,33,1400,0,4193,4193,1,0.5437286979951789,0.5437286979951789,0.001977195265437014,81,,,,
33,eyeball2,epic,29,29,1,0,10.5329733333333333,789.973,71,75,14,5690.000000000000000000,0,,,,,,,86,,,,
34,discoball,epic,29,29,1,0,14.3206415094339623,758.994,53,53,7,7577,0,,,,,,,87,,,,
35,fishcake,uncommon,29,29,1,0,5.3529575923392613,3913.012,681,731,19,392.000000000000000000,0,5631,5631,9,1.0833117931783833,1.0833117931783833,0.001590766216120974,79,,,,
36,floater,rare,29,29,1,0,8.5627333333333333,1284.410,150,150,32,2720.000000000000000000,0,30761,30761,10,7.17892056884472,7.17892056884472,0.047859470458964805,69,,,,
37,fox,uncommon,29,24,1,0,6.0481091142490372,4711.477,707,779,28,394,0,215244,104285,71,60.356175353629695,60.356175353629695,0.08536941351291329,48,,,,
38,fox777,legendary,29,29,1,0,31.8651428571428571,446.112,14,14,8,104100.000000000000000000,0,329435,329435,92,72.9328308240406,72.9328308240406,5.2094879160028995,44,,,,
40,gamer,rare,29,29,1,0,10.3684100000000000,1036.841,99,100,21,4700,0,67981,67981,15,10.190062082471023,10.190062082471023,0.10292992002495983,65,,,,
41,xmasball,epic,29,29,1,0,10.8077833333333333,648.467,60,60,19,8005.000000000000000000,0,88946,88946,45,17.1117476036307,17.1117476036307,0.285195793393845,58,,,,
42,derp,uncommon,29,24,1,0,7.0965666666666667,2980.558,420,420,11,1360.000000000000000000,0,87712,87712,31,8.506932024469691,8.506932024469691,0.020254600058261168,67,,,,
43,moneybag,legendary,29,29,1,0,19.2008000000000000,192.008,10,10,30,41000.138000000000000000,0,16543,16543,7,2.9257241586198957,2.9257241586198957,0.29257241586198957,74,,,,
44,moon,uncommon,29,29,1,0,6.2194400000000000,3731.664,600,600,23,5120,0,2496198,2354925,510,1312.8641488916364,1312.8641488916364,2.188106914819394,9,,,,
45,bull,uncommon,29,29,1,0,6.3817759067357513,4926.731,738,772,12,504.000000000000000000,0,432231,248266,87,214.50006936523806,214.50006936523806,0.29065050049490254,33,,,,
46,opencan,uncommon,29,29,1,0,5.0137350000000000,3008.241,600,600,4,475.000000000000000000,0,576915,322840,130,131.99524707869085,131.99524707869085,0.21999207846448476,38,,,,
47,candyswirl,rare,29,24,1,0,11.6917400000000000,1169.174,100,100,20,7100.000000000000000000,0,782657,782457,318,241.27974766597322,241.27974766597322,2.412797476659732,29,,,,
48,royman,epic,29,29,1,0,12.5535200000000000,627.676,50,50,26,7000,0,1598384,811775,253,236.32923817381175,236.32923817381175,4.726584763476235,31,,,,
49,panda,uncommon,29,29,1,0,5.5024816666666667,3301.489,599,600,32,512.000000000000000000,0,192988,192988,91,45.03902742889389,45.03902742889389,0.07519036298646727,52,,,,
50,melon,rare,29,29,1,0,7.0566555555555556,1905.297,266,270,33,1600,1,1499016,979677,378,465.7022080892941,465.7022080892941,1.75076018078682,22,,,,
51,casinochip,uncommon,29,29,1,0,5.3611500000000000,3216.690,600,600,12,3000.000000000000000000,8,8846432,7201046,1809,7617.086244920987,10617.086244920987,17.695143741534977,1,300.000000000000000000,3000,247.00000000000003,
52,pizza,rare,29,29,1,0,8.9100133333333333,1336.502,150,150,6,2250,1,1400444,799797,245,466.3749892514327,466.3749892514327,3.109166595009551,21,,,,
53,jackolantern,rare,29,29,1,0,9.7049600000000000,1455.744,150,150,33,2150,0,23365,23365,17,3.0298643044734925,3.0298643044734925,0.020199095363156616,73,,,,
54,waffle,uncommon,29,24,1,0,5.1746850068775791,3761.996,678,727,17,370.598000000000000000,0,24050,11398,5,5.241929922903349,5.241929922903349,0.007731460063279276,71,,,,
55,saturn,common,29,24,1,0,3.7602410000000000,7520.482,1996,2000,10,210,0,134806,134806,87,22.922751171624302,22.922751171624302,0.011484344274360873,56,,,,
56,marble,rare,29,29,1,0,7.5321289198606272,2161.721,278,287,16,1500,0,61203,61203,19,13.591417834697973,13.591417834697973,0.04888999221114379,62,,,,
57,skull,uncommon,29,29,1,0,6.5801457055214724,4290.255,650,652,4,822,0,1404751,1404751,521,267.4679411162945,267.4679411162945,0.41148914017891464,28,,,,
58,skullpatch,rare,29,29,1,0,9.1583600000000000,1373.754,150,150,3,2350,0,268305,151494,56,55.18224602635204,55.18224602635204,0.36788164017568026,49,,,,
59,football,common,29,24,1,0,4.2271790000000000,8454.358,1997,2000,16,1050,8,11345854,9840740,2271,6070.595031366789,7070.595031366789,3.5406084283258834,2,500.000000000000000000,1000,297,1000
60,starballoon,common,29,29,1,0,3.4719823129251701,12759.535,3412,3676,14,91.786000000000000000,0,108773,108773,58,12.900697193558976,12.900697193558976,0.003780978075486218,63,,,,
61,tamagochi,epic,29,29,1,0,12.1187368421052632,921.024,76,76,11,6612.379047619047600000,0,84116,84116,21,8.15816643298856,8.15816643298856,0.1073442951709021,68,,,,
62,target,uncommon,29,29,1,0,5.0474530831099196,3765.400,711,746,24,357.600000000000000000,0,539746,265101,70,199.33514397205604,199.33514397205604,0.28035885228137275,34,,,,
64,tomato,uncommon,29,29,1,0,5.0387936925098555,3834.522,739,761,33,403.800000000000000000,0,122057,122057,44,15.827782897972227,15.827782897972227,0.02141783883352128,60,,,,
65,volleyball,common,29,29,1,0,3.1101560000000000,6220.312,2000,2000,6,239.000000000000000000,0,531157,531095,156,140.05393839092463,140.05393839092463,0.07002696919546231,35,,,,
66,racoon,uncommon,29,29,1,0,6.3610179717586650,4955.233,733,779,10,399,0,10592,10592,8,1.7101715485412292,1.7101715485412292,0.0023331126173823046,77,,,,
67,peach,rare,29,29,1,0,10.2119800000000000,1021.198,100,100,28,4475,0,613154,613154,183,428.6461888181759,428.6461888181759,4.286461888181759,24,,,,
68,watermelon,uncommon,29,29,1,0,4.2231116666666667,2533.867,600,600,12,512.000000000000000000,0,1233402,937999,445,405.3591324059379,405.3591324059379,0.6755985540098964,25,,,,
69,citrus,epic,29,29,1,0,15.7584600000000000,787.923,50,50,21,7500,0,756362,756385,184,239.24569474631332,239.24569474631332,4.784913894926266,30,,,,
70,potion,epic,29,29,1,0,14.0693200000000000,703.466,50,50,13,9000,1,3143826,1604812,228,785.0675664547624,785.0675664547624,15.701351329095248,15,,,,
71,crlogo,legendary,29,24,1,0,35.4101000000000000,354.101,10,10,7,72464.800000000000000000,0,6005734,5768446,917,1446.7516004293507,1446.7516004293507,144.67516004293506,7,200.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4811216783216783,3919.002,687,715,28,408.600000000000000000,0,92624,45963,32,16.620600922979786,16.620600922979786,0.02419301444392982,59,,,,
73,waffle2,legendary,29,29,1,0,17.7547222222222222,319.585,18,18,8,40000,0,1503151,995464,195,568.2223862029989,568.2223862029989,31.56791034461105,18,,,,
74,snowman,epic,29,29,1,0,12.5344000000000000,626.720,50,50,27,6955.400000000000000000,0,174453,174453,28,132.02025260764208,132.02025260764208,2.6404050521528415,37,,,,
75,crosshair,common,29,24,1,0,3.5895155000000000,7179.031,2000,2000,11,1000,1,3395918,2920177,994,1334.8055596677862,1334.8055596677862,0.6674027798338931,8,,,,
76,xmasball2,common,29,29,1,0,3.3822067839195980,13461.183,3760,3980,15,55,0,426659,264705,168,52.764498355001265,52.764498355001265,0.014033111264627996,50,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5068800000000000,1150.688,100,100,26,4016.800000000000000000,0,493,493,1,0.035814550208015834,0.035814550208015834,0.00035814550208015835,84,,,,
78,vase,common,29,29,1,0,2.5113690000000000,5022.738,1999,2000,29,174.000000000000000000,0,523849,521729,244,76.5010128621269,76.5010128621269,0.038269641251689294,43,,,,
79,ufo,uncommon,29,24,1,0,5.9541166666666667,3572.470,600,600,8,1800,0,1164574,1163730,175,363.30857734382306,363.30857734382306,0.6055142955730385,26,,,,
80,wheeee,rare,29,29,1,0,9.0109733333333333,1351.646,150,150,20,4211.400000000000000000,0,372584,250898,87,130.22643319479536,130.22643319479536,0.8681762212986357,39,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5706800000000000,878.534,50,50,11,16800.000000000000000000,1,1610310,907744,286,447.3970299829185,447.3970299829185,8.94794059965837,23,,,,
83,ape,epic,29,29,1,0,16.9767000000000000,848.835,50,50,8,9000,0,319,319,1,0.05974220686993962,0.05974220686993962,0.0011948441373987925,82,,,,
84,ghost,epic,29,24,1,0,23.3034600000000000,1165.173,50,50,8,50000,2,5548577,4623943,1186,3035.3454249593874,3535.3454249593874,70.70690849918775,3,400.000000000000000000,500,,
85,diver,rare,29,24,1,0,8.3007666666666667,1245.115,150,150,7,6300.000000000000000000,2,4271667,4001217,814,2348.260111157785,2348.260111157785,15.655067407718567,5,,,,
86,cobra,legendary,29,29,1,0,34.4030000000000000,344.030,10,10,28,72500,0,1745770,1745530,420,973.2264698310022,973.2264698310022,97.32264698310021,11,,,,
87,clock,common,29,24,1,0,2.4704115000000000,4940.823,2000,2000,5,200.200000000000000000,0,701447,389693,101,78.20351311878912,78.20351311878912,0.03910175655939456,42,,,,
88,ladybug,rare,24,19,1,0,9.9512333333333333,1492.685,150,150,16,8500,1,7423532,6540389,1791,2915.9410006342932,2915.9410006342932,19.439606670895287,4,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.5315600000000000,826.578,50,50,25,10900,1,3508940,2742655,652,829.8539062333689,829.8539062333689,16.597078124667377,14,,,,
90,virus,common,29,29,1,0,2.5545235000000000,5109.047,2000,2000,28,145.000000000000000000,0,49454,49454,27,10.038143058538857,10.038143058538857,0.005019071529269429,66,,,,
91,cougar,rare,29,29,1,0,9.1779200000000000,1376.688,150,150,30,2600,1,950321,602226,248,491.48085264895764,491.48085264895764,3.276539017659718,20,,,,
92,botroyale,legendary,29,29,1,0,23.6460000000000000,236.460,10,10,17,47240.000000000000000000,0,127913,127913,51,95.50755452092874,95.50755452092874,9.550755452092874,40,,,,
93,mummy,epic,29,29,1,0,15.2097200000000000,760.486,50,50,9,8505,0,211087,211087,39,30.887301908645874,30.887301908645874,0.6177460381729175,54,,,,
94,frankie,rare,24,21,1,0,7.5380400000000000,1130.706,150,150,19,2562.000000000000000000,2,6147994,5720604,1492,2155.980251530388,2155.980251530388,14.373201676869254,6,100.000000000000000000,,424,
95,earth,uncommon,29,29,1,0,3.0817916666666667,1849.075,600,600,15,749.998000000000000000,0,56297,55827,34,18.980178511356385,18.980178511356385,0.03163363085226064,57,,,,
131,bat,epic,29,29,1,0,11.1877600000000000,559.388,50,50,27,11380.000000000000000000,0,569459,569459,207,282.64733368285584,282.64733368285584,5.652946673657117,27,,,,
