id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
40,gamer,rare,29,29,1,0,10.3327000000000000,1033.270,99,100,16,5000,0,1769221,1769221,410,266.45050736279563,266.45050736279563,2.691419266290865,26,,,,
41,xmasball,epic,29,29,1,0,10.7966833333333333,647.801,60,60,31,8005.000000000000000000,0,62486,62486,37,20.57042423029887,20.57042423029887,0.3428404038383145,54,,,,
42,derp,uncommon,29,29,1,0,7.0873619047619048,2976.692,420,420,15,1160.000000000000000000,0,275920,275920,64,40.73846990047082,40.73846990047082,0.0969963569058829,50,,,,
43,moneybag,legendary,29,29,1,0,19.1690000000000000,191.690,10,10,7,41000.138000000000000000,0,31441,31441,13,5.535148389111918,5.535148389111918,0.5535148389111918,70,,,,
44,moon,uncommon,29,24,1,0,6.2105300000000000,3726.318,600,600,8,5700,0,1613157,1612431,516,528.6724554447659,528.6724554447659,0.8811207590746098,15,100.000000000000000000,,,
45,bull,uncommon,29,29,1,0,6.3785531088082902,4924.243,738,772,11,472.000000000000000000,0,263109,263109,94,30.07381429375165,30.07381429375165,0.04075042587229221,52,,,,
46,opencan,uncommon,29,29,1,0,5.0066266666666667,3003.976,600,600,23,519.600000000000000000,0,412527,412527,88,54.17521423070509,54.17521423070509,0.09029202371784181,47,,,,
47,candyswirl,rare,29,29,1,0,11.6525900000000000,1165.259,100,100,11,7250.000000000000000000,1,1604597,1198025,536,624.9106841197537,624.9106841197537,6.249106841197537,14,,,,
48,royman,epic,29,29,1,0,12.5186600000000000,625.933,50,50,26,6900,0,1409484,646279,283,137.77155992925535,137.77155992925535,2.7554311985851068,37,,,,
49,panda,uncommon,29,24,1,0,5.4899816666666667,3293.989,599,600,3,610,0,65348,65348,29,8.929443988119239,8.929443988119239,0.014907252066977027,67,,,,
50,melon,rare,29,29,1,0,7.0322398523985240,1905.737,267,271,7,1500,0,276773,276773,44,48.725537517880255,48.725537517880255,0.18249264987970132,49,,,,
51,casinochip,uncommon,24,29,1,0,5.2205200000000000,3132.312,600,600,6,3119.800000000000000000,6,16464555,12092159,2122,7832.595789258116,10832.595789258117,18.054326315430195,1,200.000000000000000000,1000,3000,752.5
52,pizza,rare,29,29,1,0,8.9893333333333333,1348.400,150,150,20,2380.000000000000000000,0,357701,350612,59,135.66402777990695,135.66402777990695,0.9044268518660463,38,,,,
53,jackolantern,rare,29,29,1,0,9.6771466666666667,1451.572,150,150,27,2160.000000000000000000,0,87519,87519,83,13.946649417039357,13.946649417039357,0.09297766278026237,59,,,,
54,waffle,uncommon,29,21,1,0,5.1688170563961486,3757.730,678,727,8,398,0,432979,218125,52,68.73827120959099,68.73827120959099,0.1013838808401047,44,,,,
55,saturn,common,29,29,1,0,3.7550555000000000,7510.111,1996,2000,23,200.000000000000000000,0,2770580,1536650,973,741.4526530002698,741.4526530002698,0.3714692650301953,12,,,,
56,marble,rare,29,29,1,0,7.5062055749128920,2154.281,278,287,12,1340.000000000000000000,0,526243,343277,125,52.582227090169056,52.582227090169056,0.18914470176319803,48,,,,
57,skull,uncommon,29,29,1,0,6.5803353751914242,4296.959,651,653,24,999,0,671028,671028,322,240.5874155440751,240.5874155440751,0.369565922494739,30,,,,
58,skullpatch,rare,29,29,1,0,9.1451733333333333,1371.776,150,150,32,2600,0,1277305,735927,296,344.13638730224824,344.13638730224824,2.2942425820149883,19,,,,
59,football,common,24,24,1,0,4.1744240000000000,8348.848,1997,2000,15,1050,6,10072855,9173020,2423,4303.13685157454,4803.13685157454,2.4051761900723787,3,900.000000000000000000,,500,137
60,starballoon,common,29,29,1,0,3.4629077551020408,12726.186,3412,3676,10,93,0,29680,29680,10,7.172636427366749,7.172636427366749,0.0021021794921942407,68,,,,
61,tamagochi,epic,29,29,1,0,11.9876710526315789,911.063,76,76,16,7293.000000000000000000,0,,,,,,,86,,,,
62,target,uncommon,29,29,1,0,5.0401260053619303,3759.934,711,746,23,310.000000000000000000,0,38210,38210,13,5.477823107529066,5.477823107529066,0.007704392556299671,71,,,,
64,tomato,uncommon,29,29,1,0,5.0194986876640420,3824.858,740,762,23,303.000000000000000000,0,69944,69408,52,9.88272393000171,9.88272393000171,0.013355032337840148,65,,,,
65,volleyball,common,29,29,1,0,3.0965735000000000,6193.147,2000,2000,21,203.000000000000000000,0,80863,80863,70,11.002396660878937,11.002396660878937,0.005501198330439468,62,,,,
66,racoon,uncommon,29,29,1,0,6.3550448143405890,4963.290,735,781,23,399,0,10699,10827,18,1.4783247858447093,1.4783247858447093,0.0020113262392445026,80,,,,
67,peach,rare,29,29,1,0,10.1855200000000000,1018.552,100,100,15,3799.800000000000000000,0,938369,487211,235,286.9623939713698,286.9623939713698,2.8696239397136982,24,,,,
68,watermelon,uncommon,29,29,1,0,4.1619216666666667,2497.153,600,600,13,503.000000000000000000,0,372106,372106,214,66.26490081708856,66.26490081708856,0.11044150136181427,45,,,,
69,citrus,epic,29,29,1,0,15.7218200000000000,786.091,50,50,3,8850,0,270197,242270,82,29.64202354785109,29.64202354785109,0.5928404709570217,53,,,,
70,potion,epic,29,29,1,0,13.9152400000000000,695.762,50,50,30,10000,1,2227217,1108068,363,497.9036187035996,497.9036187035996,9.958072374071993,17,,,,
71,crlogo,legendary,24,29,1,0,34.8244000000000000,348.244,10,10,11,72464.800000000000000000,6,9267445,8386316,1377,3306.883794567307,3306.883794567307,330.68837945673073,4,500.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4611342657342657,3904.711,687,715,23,399,0,22058,22058,18,3.0803324078732275,3.0803324078732275,0.004483744407384611,77,,,,
73,waffle2,legendary,29,29,1,0,17.4599444444444444,314.279,18,18,9,45000,0,578983,560288,135,145.72872882734072,145.72872882734072,8.096040490407818,36,,,,
74,snowman,epic,29,29,1,0,12.4970000000000000,624.850,50,50,18,6500,0,656106,635175,79,312.2158119765744,312.2158119765744,6.244316239531488,20,,,,
75,crosshair,common,21,29,1,0,3.5563580000000000,7112.716,2000,2000,33,1200,6,10000519,8584893,1902,4552.89554429864,5552.89554429864,2.7764477721493197,2,300.000000000000000000,,1000,204
76,xmasball2,common,29,21,1,0,3.4425768123527872,13154.086,3601,3980,9,55,0,695013,418159,247,218.43643448766957,218.43643448766957,0.0606599373750818,31,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.5030100000000000,1150.301,100,100,23,7044,0,,,,,,,87,,,,
78,vase,common,29,24,1,0,2.5041175000000000,5008.235,1999,2000,33,165,0,1615816,1042631,404,218.00242817560422,218.00242817560422,0.1090557419587815,32,,,,
79,ufo,uncommon,29,29,1,0,5.9330733333333333,3559.844,600,600,23,1150,1,2071796,1474810,294,506.0089080075736,506.0089080075736,0.8433481800126227,16,,,,
80,wheeee,rare,29,29,1,0,8.8994600000000000,1334.919,150,150,4,4040.000000000000000000,0,96005,96005,34,11.169675088759654,11.169675088759654,0.07446450059173103,61,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5578800000000000,877.894,50,50,8,18400.000000000000000000,0,63448,63448,26,10.072788360881544,10.072788360881544,0.2014557672176309,64,,,,
83,ape,epic,29,29,1,0,16.9460400000000000,847.302,50,50,26,18000,0,64935,64935,35,3.0713050307705014,3.0713050307705014,0.061426100615410026,78,,,,
84,ghost,epic,29,21,1,0,22.9769600000000000,1148.848,50,50,31,49599.800000000000000000,1,6298359,5871492,1028,2597.372677685024,2597.372677685024,51.94745355370048,5,200.000000000000000000,,,
85,diver,rare,29,24,1,0,8.2452266666666667,1236.784,150,150,14,5650.000000000000000000,1,4318200,3932808,912,2273.2084953409176,2273.2084953409176,15.154723302272783,6,,,,
86,cobra,legendary,29,24,1,0,34.2758000000000000,342.758,10,10,10,72500,0,2231833,1882565,536,952.8329098543227,952.8329098543227,95.28329098543227,10,,,,
87,clock,common,29,29,1,0,2.4660580000000000,4932.116,2000,2000,17,200.000000000000000000,0,1397168,718708,126,240.79915875486773,240.79915875486773,0.12039957937743387,29,,,,
88,ladybug,rare,29,29,1,0,9.6303400000000000,1444.551,150,150,28,3760,0,561223,561223,75,308.906070963895,308.906070963895,2.059373806425967,21,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4858400000000000,824.292,50,50,20,11000,0,784840,616633,295,251.41450405864376,251.41450405864376,5.028290081172875,28,,,,
90,virus,common,29,24,1,0,2.5514735000000000,5102.947,2000,2000,13,156.000000000000000000,0,569195,318520,160,208.0819448801443,208.0819448801443,0.10404097244007215,33,,,,
91,cougar,rare,29,29,1,0,9.6129066666666667,1441.936,150,150,12,3260.000000000000000000,0,534563,534563,221,124.46317009143415,124.46317009143415,0.8297544672762277,39,,,,
92,botroyale,legendary,29,29,1,0,23.5530000000000000,235.530,10,10,32,47240.000000000000000000,0,253827,253827,76,31.410456984581977,31.410456984581977,3.1410456984581976,51,,,,
93,mummy,epic,29,24,1,0,15.1773200000000000,758.866,50,50,14,9523,1,2236095,1443741,264,731.2296882765526,731.2296882765526,14.624593765531051,13,,,,
94,frankie,rare,24,29,1,0,7.2775600000000000,1091.634,150,150,29,3400,0,2402799,1802550,606,259.5912556849827,259.5912556849827,1.7306083712332179,27,,,,
95,earth,uncommon,29,29,1,0,3.0582983333333333,1834.979,600,600,11,1199,0,1420785,797298,441,156.56713967690854,156.56713967690854,0.26094523279484755,35,,,,
131,bat,epic,29,29,1,0,10.6373400000000000,531.867,50,50,32,11560.000000000000000000,0,153649,153649,71,19.013679810359164,19.013679810359164,0.38027359620718326,55,,,,
