name,rarity,date,PrizePerSkin
panda,uncommon,2022-12-24,"0,7750894938539646"
peach,rare,2022-12-24,"1,6690410820450585"
pizza,rare,2022-12-24,"13,260267944116457"
potion,epic,2022-12-24,"2,9502204143085295"
racoon,uncommon,2022-12-24,"0,013171324804912427"
revolver,uncommon,2022-12-24,"1,503492851824505"
royman,epic,2022-12-24,"0,23260640284466264"
saturn,common,2022-12-24,"0,06898360116206113"
shades,epic,2022-12-24,"1,0071064099504"
skull,uncommon,2022-12-24,"0,44614484559474443"
skullpatch,rare,2022-12-24,"3,6981776869398337"
snowman,epic,2022-12-24,"6,789163548353831"
spy,legendary,2022-12-24,"49,20701702229958"
starballoon,common,2022-12-24,"0,011865692652375573"
tamagochi,epic,2022-12-24,"2,6838068527904"
target,uncommon,2022-12-24,"0,02454284545212787"
tomato,uncommon,2022-12-24,"0,012441804606014809"
ufo,uncommon,2022-12-24,"15,19364634721854"
vase,common,2022-12-24,"0,1055106379592102"
virus,common,2022-12-24,"0,04087916073285751"
volleyball,common,2022-12-24,"0,010000274917764018"
waffle,uncommon,2022-12-24,"0,02205491682509762"
waffle2,legendary,2022-12-24,"0,5658836827949021"
watermelon,uncommon,2022-12-24,"0,15138073942830416"
wheeee,rare,2022-12-24,"0,07686778278133709"
xmasball,epic,2022-12-24,"0,347285316848351"
xmasball1,rare,2022-12-24,"13,755773152684192"
xmasball2,common,2022-12-24,"0,13591738743102721"
yinyang,uncommon,2022-12-24,"0,008654989491735165"
8ball,common,2022-12-25,"0,012423728618311626"
alien,common,2022-12-25,"0,02149065358281766"
angel,epic,2022-12-25,"7,888587322915645"
ape,epic,2022-12-25,"10,175401001966907"
banana,rare,2022-12-25,"0,06466415853423796"
baseball,epic,2022-12-25,
basketball,common,2022-12-25,"0,008155901826264795"
beachball,common,2022-12-25,"0,01711175231145811"
bomb,uncommon,2022-12-25,"0,6192283751011947"
botroyale,legendary,2022-12-25,"50,71001061283604"
bowie,rare,2022-12-25,"0,19331488754272486"
bowling,common,2022-12-25,"0,05556541270898618"
bull,uncommon,2022-12-25,"0,13529380554333809"
burger,rare,2022-12-25,"0,45626509346305616"
button,common,2022-12-25,"0,01903541388706194"
candyswirl,rare,2022-12-25,"4,944594787931711"
casinochip,uncommon,2022-12-25,"0,38982473096029974"
cat,uncommon,2022-12-25,"2,9958850681720497"
cherry,rare,2022-12-25,"3,3902156469596756"
citrus,epic,2022-12-25,"3,7874151577770903"
clock,common,2022-12-25,"0,027292458717744716"
cobra,legendary,2022-12-25,"285,083268110185"
coconut,rare,2022-12-25,"0,14818860643003778"
cougar,rare,2022-12-25,"7,855172781234578"
crlogo,legendary,2022-12-25,"104,5111286870816"
crosshair,common,2022-12-25,"0,9003312153676807"
cute,uncommon,2022-12-25,"0,033138401219845036"
derp,uncommon,2022-12-25,"0,7351967963450952"
devil,epic,2022-12-25,"7,988710112428892"
discoball,epic,2022-12-25,"0,30763977788041086"
disguise,epic,2022-12-25,"0,6821837055048598"
diver,rare,2022-12-25,"18,97655689210403"
dog,uncommon,2022-12-25,"0,3144441012548468"
donut,uncommon,2022-12-25,"0,2131740758597482"
dragon,epic,2022-12-25,"6,6703921268637405"
earth,uncommon,2022-12-25,"0,30977023016814775"
egg,rare,2022-12-25,"1,8496509579883316"
eyeball,rare,2022-12-25,"0,07616309868866088"
eyeball2,epic,2022-12-25,"0,17512995497072048"
fishcake,uncommon,2022-12-25,"0,014136184101573142"
floater,rare,2022-12-25,"1,4854162520785341"
football,common,2022-12-25,"0,7087412111822169"
fox,uncommon,2022-12-25,"0,021751625734080994"
fox777,legendary,2022-12-25,"493,4855676564716"
frankie,rare,2022-12-25,"4,533730505146998"
gamer,rare,2022-12-25,"2,988079724329517"
ghost,epic,2022-12-25,"38,645647707719476"
jackolantern,rare,2022-12-25,"0,0623375902703488"
ladybug,rare,2022-12-25,"6,331589456311539"
marble,rare,2022-12-25,"0,8779392561489914"
melon,rare,2022-12-25,"0,1938636303065549"
moneybag,legendary,2022-12-25,"34,81513382999673"
moon,uncommon,2022-12-25,"4,112462966089604"
mummy,epic,2022-12-25,"22,794575601307773"
ninja,rare,2022-12-25,"3,2005722411395667"
opencan,uncommon,2022-12-25,"0,9740614077312032"
owl,epic,2022-12-25,"98,39024485963807"
panda,uncommon,2022-12-25,"0,3902523628041578"
peach,rare,2022-12-25,"2,9031629923390248"
pizza,rare,2022-12-25,"12,11427578487372"
potion,epic,2022-12-25,"1,2778837387224329"
racoon,uncommon,2022-12-25,"0,010830569163370826"
revolver,uncommon,2022-12-25,"0,8972227851920438"
royman,epic,2022-12-25,"0,04199750036964486"
saturn,common,2022-12-25,"0,07280563310154717"
shades,epic,2022-12-25,"0,35385653210540174"
skull,uncommon,2022-12-25,"0,32293111953496134"
skullpatch,rare,2022-12-25,"4,564461726737296"
snowman,epic,2022-12-25,"4,028130391800816"
spy,legendary,2022-12-25,"5,131424273715294"
starballoon,common,2022-12-25,"0,013667030749430348"
tamagochi,epic,2022-12-25,"7,212836400780318"
target,uncommon,2022-12-25,"0,010076352140579902"
tomato,uncommon,2022-12-25,"0,03221066378593371"
ufo,uncommon,2022-12-25,"15,398417746854614"
vase,common,2022-12-25,"0,02431406932660458"
virus,common,2022-12-25,"0,16979558467533346"
volleyball,common,2022-12-25,"0,11104712709689518"
waffle,uncommon,2022-12-25,"0,11393295105790252"
waffle2,legendary,2022-12-25,"2,93464052089426"
watermelon,uncommon,2022-12-25,"0,0867003894954865"
wheeee,rare,2022-12-25,"1,0448238975732698"
xmasball,epic,2022-12-25,"0,8308850392831086"
xmasball1,rare,2022-12-25,"38,1945381572521"
xmasball2,common,2022-12-25,"0,08331639879330031"
yinyang,uncommon,2022-12-25,"0,0021782382300139275"
8ball,common,2022-12-26,"0,022618225267287746"
alien,common,2022-12-26,"0,13634590477135358"
angel,epic,2022-12-26,"96,89011837166349"
ape,epic,2022-12-26,"1,7918236095855093"
banana,rare,2022-12-26,"0,1325586982009498"
baseball,epic,2022-12-26,
basketball,common,2022-12-26,"0,016376072626716382"
beachball,common,2022-12-26,"0,006291820183549386"
bomb,uncommon,2022-12-26,"1,9865962851204189"
botroyale,legendary,2022-12-26,"69,57283579327301"
bowie,rare,2022-12-26,"0,4573287249727339"
bowling,common,2022-12-26,"0,030840695526356987"
bull,uncommon,2022-12-26,"0,11385392423658369"
burger,rare,2022-12-26,"1,6984317843586654"
button,common,2022-12-26,"0,028881332446860346"
candyswirl,rare,2022-12-26,"1,018650508082497"
casinochip,uncommon,2022-12-26,"0,05318695623568566"
cat,uncommon,2022-12-26,"0,8018295035177322"
cherry,rare,2022-12-26,"2,6576148490826723"
citrus,epic,2022-12-26,"13,845215968346249"
clock,common,2022-12-26,"0,012527999320121318"
cobra,legendary,2022-12-26,"175,88498327189984"
coconut,rare,2022-12-26,"0,045175196904667356"
cougar,rare,2022-12-26,"10,90312258337428"
crlogo,legendary,2022-12-26,"134,4443999351297"
crosshair,common,2022-12-26,"0,37153981871350045"
cute,uncommon,2022-12-26,"0,02846598390409152"
derp,uncommon,2022-12-26,"0,10788367147220179"
devil,epic,2022-12-26,"1,9955472260001375"
discoball,epic,2022-12-26,"0,17347043918823057"
disguise,epic,2022-12-26,"4,6268859871678085"
diver,rare,2022-12-26,"10,12182059764473"
dog,uncommon,2022-12-26,"0,28739056062004814"
donut,uncommon,2022-12-26,"0,6619872023893366"
dragon,epic,2022-12-26,"17,114128761400735"
earth,uncommon,2022-12-26,"1,0311057397820154"
egg,rare,2022-12-26,"2,7274258947254144"
eyeball,rare,2022-12-26,"0,09907007236351491"
eyeball2,epic,2022-12-26,"0,4568915383732196"
fishcake,uncommon,2022-12-26,"0,009819970748532482"
floater,rare,2022-12-26,"0,42575332817204187"
football,common,2022-12-26,"0,48236758072993063"
fox,uncommon,2022-12-26,"0,07457561473733113"
fox777,legendary,2022-12-26,"162,15475123716428"
frankie,rare,2022-12-26,"1,3382441037129924"
gamer,rare,2022-12-26,"3,8550878942488"
ghost,epic,2022-12-26,"111,49494295126975"
jackolantern,rare,2022-12-26,"0,04233869437174847"
ladybug,rare,2022-12-26,"15,796738724284557"
marble,rare,2022-12-26,"0,12980771672091543"
melon,rare,2022-12-26,"0,6760604533934731"
moneybag,legendary,2022-12-26,"13,734899678491278"
moon,uncommon,2022-12-26,"1,6255786723419556"
mummy,epic,2022-12-26,"20,574538308551848"
ninja,rare,2022-12-26,"3,2058705931003395"
opencan,uncommon,2022-12-26,"2,240226495291606"
owl,epic,2022-12-26,"5,560144164670159"
panda,uncommon,2022-12-26,"0,28954776804276633"
peach,rare,2022-12-26,"1,4269105272359002"
pizza,rare,2022-12-26,"5,655496440205767"
potion,epic,2022-12-26,"0,8225675539556647"
racoon,uncommon,2022-12-26,"0,017282453693849897"
revolver,uncommon,2022-12-26,"0,32630274606645665"
royman,epic,2022-12-26,"0,08548438503501937"
saturn,common,2022-12-26,"0,037468731594862956"
shades,epic,2022-12-26,"0,7893852587420611"
skull,uncommon,2022-12-26,"0,8653566490966866"
skullpatch,rare,2022-12-26,"9,200882738603724"
snowman,epic,2022-12-26,"1,8841052315426174"
spy,legendary,2022-12-26,"11,413287906798903"
starballoon,common,2022-12-26,"0,04669338012808937"
tamagochi,epic,2022-12-26,"3,729068901693559"
target,uncommon,2022-12-26,"0,0011042413132851525"
tomato,uncommon,2022-12-26,"0,014694549375424155"
ufo,uncommon,2022-12-26,"4,63029466955391"
vase,common,2022-12-26,"0,18118159632834968"
virus,common,2022-12-26,"0,11624905882402436"
volleyball,common,2022-12-26,"0,005228546615488519"
waffle,uncommon,2022-12-26,"0,007281475225184988"
waffle2,legendary,2022-12-26,"2,412359062758778"
watermelon,uncommon,2022-12-26,"0,08205107580942564"
wheeee,rare,2022-12-26,"0,9164353204572427"
xmasball,epic,2022-12-26,"3,80837551559977"
xmasball1,rare,2022-12-26,"132,46337206237737"
xmasball2,common,2022-12-26,"0,016901915314494864"
yinyang,uncommon,2022-12-26,"0,004578146887727165"
8ball,common,2022-12-27,"0,0184597587835849"
alien,common,2022-12-27,"0,0859324089404866"
angel,epic,2022-12-27,"14,084373555965668"
ape,epic,2022-12-27,"7,2256115246021455"
banana,rare,2022-12-27,"0,13501546268234466"
baseball,epic,2022-12-27,
basketball,common,2022-12-27,"0,004727331248749556"
beachball,common,2022-12-27,"0,06015739625045916"
bomb,uncommon,2022-12-27,"0,17269830137717548"
botroyale,legendary,2022-12-27,"29,948891919499186"
bowie,rare,2022-12-27,"0,8502044683525272"
bowling,common,2022-12-27,"0,01920359559705836"
bull,uncommon,2022-12-27,"0,2919570429957228"
burger,rare,2022-12-27,"0,3478386134980044"
button,common,2022-12-27,"0,02291377869245392"
candyswirl,rare,2022-12-27,"3,479738328679241"
casinochip,uncommon,2022-12-27,"0,06673993985527543"
cat,uncommon,2022-12-27,"2,1826336010870597"
cherry,rare,2022-12-27,"7,488852445275157"
citrus,epic,2022-12-27,"1,3272840844519058"
clock,common,2022-12-27,"0,01888332119658066"
cobra,legendary,2022-12-27,"141,3778210436186"
coconut,rare,2022-12-27,"1,10126270078772"
cougar,rare,2022-12-27,"12,167487488131995"
crlogo,legendary,2022-12-27,"106,44694265148871"
crosshair,common,2022-12-27,"1,2550375596462975"
cute,uncommon,2022-12-27,"0,04478024133007999"
derp,uncommon,2022-12-27,"0,6568286006600431"
devil,epic,2022-12-27,"10,683027664840637"
discoball,epic,2022-12-27,"0,059884494236826895"
disguise,epic,2022-12-27,"2,3365754334486333"
diver,rare,2022-12-27,"20,665721235708556"
dog,uncommon,2022-12-27,"0,12286836685415814"
donut,uncommon,2022-12-27,"0,23823129167603385"
dragon,epic,2022-12-27,"24,283054797771996"
earth,uncommon,2022-12-27,"1,1415538187945207"
egg,rare,2022-12-27,"2,9448149550155462"
eyeball,rare,2022-12-27,"0,005596159906972154"
eyeball2,epic,2022-12-27,"0,26928767669389697"
fishcake,uncommon,2022-12-27,"0,013505314007501839"
floater,rare,2022-12-27,"13,788120955410296"
football,common,2022-12-27,"0,5337907941785268"
fox,uncommon,2022-12-27,"0,033860841842357055"
fox777,legendary,2022-12-27,"124,87657143207726"
frankie,rare,2022-12-27,"5,25767288320353"
gamer,rare,2022-12-27,"2,0524347520660093"
ghost,epic,2022-12-27,"102,23903474822632"
jackolantern,rare,2022-12-27,"0,7050322917984114"
ladybug,rare,2022-12-27,"7,540123745478678"
marble,rare,2022-12-27,"0,5500252672546616"
melon,rare,2022-12-27,"0,4100125313896103"
moneybag,legendary,2022-12-27,"21,90446301069509"
moon,uncommon,2022-12-27,"3,7248786937521317"
mummy,epic,2022-12-27,"49,18653590373928"
ninja,rare,2022-12-27,"1,8167566397809949"
opencan,uncommon,2022-12-27,"1,4609736412423104"
owl,epic,2022-12-27,"13,283078191664078"
panda,uncommon,2022-12-27,"0,32998595799595387"
peach,rare,2022-12-27,"0,2046036592437676"
pizza,rare,2022-12-27,"2,558885664754871"
potion,epic,2022-12-27,"2,233949275098801"
racoon,uncommon,2022-12-27,"0,02770488702225206"
revolver,uncommon,2022-12-27,"1,932856043850098"
royman,epic,2022-12-27,
saturn,common,2022-12-27,"0,12142550950863519"
shades,epic,2022-12-27,"6,047488980808202"
skull,uncommon,2022-12-27,"0,5353193074209762"
skullpatch,rare,2022-12-27,"2,273275295136239"
snowman,epic,2022-12-27,"5,628172632685428"
spy,legendary,2022-12-27,"8,798496275604071"
starballoon,common,2022-12-27,"0,04830181246542651"
tamagochi,epic,2022-12-27,"1,070598266290912"
target,uncommon,2022-12-27,"0,05614870732796968"
tomato,uncommon,2022-12-27,"0,0117404326312978"
ufo,uncommon,2022-12-27,"17,136746653901035"
vase,common,2022-12-27,"0,020945469149444507"
virus,common,2022-12-27,"0,10247374556437655"
volleyball,common,2022-12-27,"0,1755037957615355"
waffle,uncommon,2022-12-27,"0,6269608144860903"
waffle2,legendary,2022-12-27,"1,7747398428498367"
watermelon,uncommon,2022-12-27,"0,22130285697273447"
wheeee,rare,2022-12-27,"1,015514174021301"
xmasball,epic,2022-12-27,"2,1231508372086036"
xmasball1,rare,2022-12-27,"41,428815567894475"
xmasball2,common,2022-12-27,"0,02269704254083786"
yinyang,uncommon,2022-12-27,"0,005700920086168616"
8ball,common,2022-12-28,"0,010469648192981792"
alien,common,2022-12-28,"0,03916264051750277"
angel,epic,2022-12-28,"1,7988374136388905"
ape,epic,2022-12-28,"14,979780346932676"
banana,rare,2022-12-28,"0,02120835390942567"
baseball,epic,2022-12-28,
basketball,common,2022-12-28,"0,004902503560669754"
beachball,common,2022-12-28,"0,012475778648528038"
bomb,uncommon,2022-12-28,"1,8158300623621706"
botroyale,legendary,2022-12-28,"57,58746046522324"
bowie,rare,2022-12-28,"0,487715086009518"
bowling,common,2022-12-28,"0,020223982666051365"
bull,uncommon,2022-12-28,"0,18578648791413627"
burger,rare,2022-12-28,"1,3896881120709403"
button,common,2022-12-28,"0,08810915870276484"
candyswirl,rare,2022-12-28,"1,9762280428535548"
casinochip,uncommon,2022-12-28,"0,02558649600670998"
cat,uncommon,2022-12-28,"1,9711433470360566"
cherry,rare,2022-12-28,"1,8313243584902554"
citrus,epic,2022-12-28,"0,2200417528761239"
clock,common,2022-12-28,"0,019504835682182656"
cobra,legendary,2022-12-28,"274,7174597216778"
coconut,rare,2022-12-28,"0,21604562838203342"
cougar,rare,2022-12-28,"14,110190614917835"
crlogo,legendary,2022-12-28,"209,18696531313034"
crosshair,common,2022-12-28,"0,27153717865186366"
cute,uncommon,2022-12-28,"0,027932776897341863"
derp,uncommon,2022-12-28,"0,704272106800625"
devil,epic,2022-12-28,"6,508193275933884"
discoball,epic,2022-12-28,"0,25111862008815944"
disguise,epic,2022-12-28,"4,249945235148883"
diver,rare,2022-12-28,"6,074222863509317"
dog,uncommon,2022-12-28,"0,04473681346615082"
donut,uncommon,2022-12-28,"0,07276692662678812"
dragon,epic,2022-12-28,"19,949135668351037"
earth,uncommon,2022-12-28,"1,1109699261154151"
egg,rare,2022-12-28,"4,629626762929092"
eyeball,rare,2022-12-28,"0,04780547034209327"
eyeball2,epic,2022-12-28,"0,11987938299576026"
fishcake,uncommon,2022-12-28,"0,005360398318657197"
floater,rare,2022-12-28,"4,696012461144002"
football,common,2022-12-28,"0,9557206726208075"
fox,uncommon,2022-12-28,"0,08345733186004185"
fox777,legendary,2022-12-28,"104,68257992458435"
frankie,rare,2022-12-28,"0,7097221334920079"
gamer,rare,2022-12-28,"2,2229614724386884"
ghost,epic,2022-12-28,"235,98677556311657"
jackolantern,rare,2022-12-28,"0,28342043901224795"
ladybug,rare,2022-12-28,"9,104447989580239"
marble,rare,2022-12-28,"0,13242875510461646"
melon,rare,2022-12-28,"0,3234771500532338"
moneybag,legendary,2022-12-28,"29,308404844205718"
moon,uncommon,2022-12-28,"3,3158694097265267"
mummy,epic,2022-12-28,"6,801918334683775"
ninja,rare,2022-12-28,"1,5445293643652787"
opencan,uncommon,2022-12-28,"0,12050968875214509"
owl,epic,2022-12-28,"52,68548695911546"
panda,uncommon,2022-12-28,"0,9665420849631865"
peach,rare,2022-12-28,"0,4210549946565593"
pizza,rare,2022-12-28,"3,5114208453583298"
potion,epic,2022-12-28,"4,082284364982967"
racoon,uncommon,2022-12-28,"0,02407210789285134"
revolver,uncommon,2022-12-28,"2,1939004602939884"
royman,epic,2022-12-28,"0,015698891877891447"
saturn,common,2022-12-28,"0,029072220635619178"
shades,epic,2022-12-28,"0,37945319621152096"
skull,uncommon,2022-12-28,"2,799799593484198"
skullpatch,rare,2022-12-28,"2,853076183144717"
snowman,epic,2022-12-28,"11,353203011287698"
spy,legendary,2022-12-28,"5,0569828168194295"
starballoon,common,2022-12-28,"0,04277274265200676"
tamagochi,epic,2022-12-28,"0,937476007082829"
target,uncommon,2022-12-28,"0,05856156912893472"
tomato,uncommon,2022-12-28,"0,005770009465280771"
ufo,uncommon,2022-12-28,"12,941528026373895"
vase,common,2022-12-28,"0,04343063841873687"
virus,common,2022-12-28,"0,1035571856291779"
volleyball,common,2022-12-28,"0,008884783112296535"
waffle,uncommon,2022-12-28,"0,258241294238051"
waffle2,legendary,2022-12-28,"0,3406079615674622"
watermelon,uncommon,2022-12-28,"0,28784370233931383"
wheeee,rare,2022-12-28,"0,13864788420904356"
xmasball,epic,2022-12-28,"0,1874200494122324"
xmasball1,rare,2022-12-28,"34,76662900667159"
xmasball2,common,2022-12-28,"0,01163976397624173"
yinyang,uncommon,2022-12-28,"0,003766738309723715"
8ball,common,2022-12-29,"0,009409524004897477"
alien,common,2022-12-29,"0,056801837762816366"
angel,epic,2022-12-29,"0,9972345564807183"
ape,epic,2022-12-29,"4,492603033789222"
banana,rare,2022-12-29,"0,025792864405730996"
baseball,epic,2022-12-29,
basketball,common,2022-12-29,"0,13033109066355653"
beachball,common,2022-12-29,"0,14174338398137612"
bomb,uncommon,2022-12-29,"0,3913046570828495"
botroyale,legendary,2022-12-29,"26,08384273210745"
bowie,rare,2022-12-29,"0,1439801102549985"
bowling,common,2022-12-29,"0,023254319175183495"
bull,uncommon,2022-12-29,"0,10054354367673257"
burger,rare,2022-12-29,"0,891916105335683"
button,common,2022-12-29,"0,0863235144524874"
candyswirl,rare,2022-12-29,"6,706048283825846"
casinochip,uncommon,2022-12-29,"0,10364977896869747"
cat,uncommon,2022-12-29,"1,732066504010775"
cherry,rare,2022-12-29,"0,0328261444258487"
citrus,epic,2022-12-29,"0,32582991543236944"
clock,common,2022-12-29,"0,10366348809732998"
cobra,legendary,2022-12-29,"280,2601712856907"
coconut,rare,2022-12-29,"0,18777398854693067"
cougar,rare,2022-12-29,"6,7217485369260865"
crlogo,legendary,2022-12-29,"150,08029206997435"
crosshair,common,2022-12-29,"2,1644607618631424"
cute,uncommon,2022-12-29,"0,03902053675948537"
derp,uncommon,2022-12-29,"1,3398032996660048"
devil,epic,2022-12-29,"2,093579995470915"
discoball,epic,2022-12-29,"0,8593182260027786"
disguise,epic,2022-12-29,"4,966277835096711"
diver,rare,2022-12-29,"6,037266970691684"
dog,uncommon,2022-12-29,"0,25097386000909144"
donut,uncommon,2022-12-29,"0,20917961748518316"
dragon,epic,2022-12-29,"20,47249569403769"
earth,uncommon,2022-12-29,"1,5750491598811216"
egg,rare,2022-12-29,"1,4000402584734746"
eyeball,rare,2022-12-29,"0,013275281430782646"
eyeball2,epic,2022-12-29,"0,3106025614738876"
fishcake,uncommon,2022-12-29,"0,0009715328807975579"
floater,rare,2022-12-29,"7,260668650134281"
football,common,2022-12-29,"0,7160181974608337"
fox,uncommon,2022-12-29,"0,04637313863225915"
fox777,legendary,2022-12-29,"25,290862630916724"
frankie,rare,2022-12-29,"1,7375565637836916"
gamer,rare,2022-12-29,"4,684865720777464"
ghost,epic,2022-12-29,"263,60025840954825"
jackolantern,rare,2022-12-29,"0,09922981810691463"
ladybug,rare,2022-12-29,"5,6186765942989"
marble,rare,2022-12-29,"1,8514495002301483"
melon,rare,2022-12-29,"0,08848417317491974"
moneybag,legendary,2022-12-29,"14,327889257823426"
moon,uncommon,2022-12-29,"3,7673702226869485"
mummy,epic,2022-12-29,"70,303116740838"
ninja,rare,2022-12-29,"2,609263091558154"
opencan,uncommon,2022-12-29,"0,10982650571598754"
owl,epic,2022-12-29,"1,1804850706324925"
panda,uncommon,2022-12-29,"1,0329209169171414"
peach,rare,2022-12-29,"0,22455395564982705"
pizza,rare,2022-12-29,"4,531081051150633"
potion,epic,2022-12-29,"3,442189282376259"
racoon,uncommon,2022-12-29,"0,036289272743626554"
revolver,uncommon,2022-12-29,"3,069145276768386"
royman,epic,2022-12-29,"0,02635829573312382"
saturn,common,2022-12-29,"0,13583390615653"
shades,epic,2022-12-29,"0,8690845971882756"
skull,uncommon,2022-12-29,"0,5770946467810045"
skullpatch,rare,2022-12-29,"2,332168408801141"
snowman,epic,2022-12-29,"11,32701599170678"
spy,legendary,2022-12-29,"4,244542157388537"
starballoon,common,2022-12-29,"0,05031519318172111"
tamagochi,epic,2022-12-29,"6,716969342126155"
target,uncommon,2022-12-29,"0,013442092601449417"
tomato,uncommon,2022-12-29,"0,010652510434250223"
ufo,uncommon,2022-12-29,"8,75081201395121"
vase,common,2022-12-29,"0,1310468669418822"
virus,common,2022-12-29,"0,16886827490899145"
volleyball,common,2022-12-29,"0,0042183341761659505"
waffle,uncommon,2022-12-29,"0,037545042873637864"
waffle2,legendary,2022-12-29,"2,3384787175960815"
watermelon,uncommon,2022-12-29,"0,0820670961810518"
wheeee,rare,2022-12-29,"0,14219625259910287"
xmasball,epic,2022-12-29,"0,7344640286875764"
xmasball1,rare,2022-12-29,"30,07136037582245"
xmasball2,common,2022-12-29,"0,07773267342434506"
yinyang,uncommon,2022-12-29,"0,011365983962654721"
8ball,common,2022-12-30,"0,027754567519380567"
alien,common,2022-12-30,"0,0714304666308879"
angel,epic,2022-12-30,"1,2879332915770971"
ape,epic,2022-12-30,"23,132790043175884"
banana,rare,2022-12-30,"0,28231149334792294"
baseball,epic,2022-12-30,
basketball,common,2022-12-30,"0,012946220450444386"
beachball,common,2022-12-30,"0,058476790234892016"
bomb,uncommon,2022-12-30,"0,23052839010379353"
botroyale,legendary,2022-12-30,"80,20345312705265"
bowie,rare,2022-12-30,"0,06287560398281729"
bowling,common,2022-12-30,"0,25542661550099827"
bull,uncommon,2022-12-30,"0,27543255920994186"
burger,rare,2022-12-30,"2,2417525543087247"
button,common,2022-12-30,"0,10281610306171454"
candyswirl,rare,2022-12-30,"9,105054650058477"
casinochip,uncommon,2022-12-30,"0,08489948536107007"
cat,uncommon,2022-12-30,"1,748263590673618"
cherry,rare,2022-12-30,"0,007251514647477805"
citrus,epic,2022-12-30,"19,175492821265767"
clock,common,2022-12-30,"0,11697852039426038"
cobra,legendary,2022-12-30,"259,5103838865051"
coconut,rare,2022-12-30,"0,05629840910577813"
cougar,rare,2022-12-30,"10,852428335264154"
crlogo,legendary,2022-12-30,"123,2398438043836"
crosshair,common,2022-12-30,"0,4831033216953749"
cute,uncommon,2022-12-30,"0,03437129412882198"
derp,uncommon,2022-12-30,"0,8625190685674422"
devil,epic,2022-12-30,"1,509985581526592"
discoball,epic,2022-12-30,"0,23246943427056352"
disguise,epic,2022-12-30,"6,567037857882106"
diver,rare,2022-12-30,"9,170206494681539"
dog,uncommon,2022-12-30,"0,04923056847710844"
donut,uncommon,2022-12-30,"0,05731545385744303"
dragon,epic,2022-12-30,"29,811167159307956"
earth,uncommon,2022-12-30,"0,5929079639434403"
egg,rare,2022-12-30,"6,468450009074011"
eyeball,rare,2022-12-30,"0,031474697336461285"
eyeball2,epic,2022-12-30,"0,3182962736769188"
fishcake,uncommon,2022-12-30,"0,009404157488874429"
floater,rare,2022-12-30,"2,039199725219227"
football,common,2022-12-30,"0,9674076350831149"
fox,uncommon,2022-12-30,"0,2544051120172602"
fox777,legendary,2022-12-30,"76,78432201915064"
frankie,rare,2022-12-30,"0,18474824346316812"
gamer,rare,2022-12-30,"3,657910362259025"
ghost,epic,2022-12-30,"213,0617882236556"
jackolantern,rare,2022-12-30,"0,3685826919717097"
ladybug,rare,2022-12-30,"0,516142135668398"
marble,rare,2022-12-30,"0,10523463832145932"
melon,rare,2022-12-30,"1,4825617606231436"
moneybag,legendary,2022-12-30,"2,55684900185616"
moon,uncommon,2022-12-30,"4,397199869140199"
mummy,epic,2022-12-30,"5,806966400368952"
ninja,rare,2022-12-30,"0,5492128146445946"
opencan,uncommon,2022-12-30,"0,2516795588898755"
owl,epic,2022-12-30,"0,7867168292493028"
panda,uncommon,2022-12-30,"1,154502470599045"
peach,rare,2022-12-30,"2,4045567885116066"
pizza,rare,2022-12-30,"4,523193931136942"
potion,epic,2022-12-30,"11,805623728091323"
racoon,uncommon,2022-12-30,"0,03637383118786298"
revolver,uncommon,2022-12-30,"1,7232868432352912"
royman,epic,2022-12-30,
saturn,common,2022-12-30,"0,016445550877510456"
shades,epic,2022-12-30,"0,4936626165874032"
skull,uncommon,2022-12-30,"3,982208701020289"
skullpatch,rare,2022-12-30,"5,471857490005574"
snowman,epic,2022-12-30,"1,2583036691603506"
spy,legendary,2022-12-30,"34,23788339620951"
starballoon,common,2022-12-30,"0,016904792661332657"
tamagochi,epic,2022-12-30,"1,092567480637224"
target,uncommon,2022-12-30,"0,007280708738092939"
tomato,uncommon,2022-12-30,"0,015009664025639732"
ufo,uncommon,2022-12-30,"10,680347092328796"
vase,common,2022-12-30,"0,1005268360091204"
virus,common,2022-12-30,"0,1492072665673138"
volleyball,common,2022-12-30,"0,14387856701212437"
waffle,uncommon,2022-12-30,"0,09408215697041002"
waffle2,legendary,2022-12-30,"1,9806826704726295"
watermelon,uncommon,2022-12-30,"0,14743620532212262"
wheeee,rare,2022-12-30,"0,10007441015688855"
xmasball,epic,2022-12-30,"0,2931865929905919"
xmasball1,rare,2022-12-30,"55,94043668818239"
xmasball2,common,2022-12-30,"0,055488376073820934"
yinyang,uncommon,2022-12-30,"0,004177445055296643"
8ball,common,2022-12-31,"0,021712000906829926"
alien,common,2022-12-31,"0,06613955296512869"
angel,epic,2022-12-31,"3,4466159397502962"
ape,epic,2022-12-31,"7,803450045050884"
banana,rare,2022-12-31,"0,2032083431107935"
baseball,epic,2022-12-31,"0,01314725851498025"
basketball,common,2022-12-31,"0,01692994632679547"
beachball,common,2022-12-31,"0,06274419104126829"
bomb,uncommon,2022-12-31,"0,10540331786589648"
botroyale,legendary,2022-12-31,"77,1735934126951"
bowie,rare,2022-12-31,"0,06753888897728139"
bowling,common,2022-12-31,"0,1891815620124428"
bull,uncommon,2022-12-31,"0,5617100423118889"
burger,rare,2022-12-31,"1,1888890068699474"
button,common,2022-12-31,"0,022470698984014142"
candyswirl,rare,2022-12-31,"6,31132918522708"
